,ASWDIFD_S,ASWDIR_S,ASWDIRN_S,T: 10.0m,T: 80.0m,T: 100.0m,T: 120.0m,T: 140.0m,T: 160.0m,T: 200.0m,T: 240.0m
2002-06-26T07:00:00+00:00,93.90299999999999,402.241,769.9185,144.437,144.06,143.9655,143.8675,143.693,143.621,143.6465,143.653
2002-06-26T07:30:00+00:00,99.2165,479.6575,806.5264999999999,144.727,144.3335,144.2385,144.14,143.9645,143.8915,143.736,143.5635
2002-06-26T08:00:00+00:00,103.69200000000001,552.963,835.4465,145.0175,144.516,144.4205,144.3215,144.2365,144.072,143.9155,143.7425
2002-06-26T08:30:00+00:00,107.33,620.4395,858.3924999999999,145.3075,144.7895,144.6935,144.5935,144.508,144.433,144.185,144.0105
2002-06-26T09:00:00+00:00,110.3825,679.825,875.5865,145.5975,145.063,144.9665,144.866,144.7795,144.6135,144.4545,144.279
2002-06-26T09:30:00+00:00,112.8625,729.8795,888.1345,145.8875,145.337,145.239,145.0475,144.9605,144.884,144.634,144.458
2002-06-26T10:00:00+00:00,114.818,768.819,895.8385000000001,146.1775,145.6105,145.512,145.4105,145.3225,145.155,144.993,144.8155
2002-06-26T10:30:00+00:00,116.33449999999999,795.63,899.031,146.371,145.793,145.694,145.5925,145.504,145.3355,145.1725,144.9945
2002-06-26T11:00:00+00:00,172.696,679.027,753.238,146.661,146.0665,145.967,145.8645,145.7755,145.606,145.4415,145.263
2002-06-27T07:00:00+00:00,95.08000000000001,393.0265,753.5065,146.5645,146.158,146.058,145.9555,145.866,145.7865,145.5315,145.3525
2002-06-27T07:30:00+00:00,100.487,470.044,791.45,146.8545,146.4315,146.3305,146.2275,146.047,145.967,145.801,145.621
2002-06-27T08:00:00+00:00,105.02250000000001,542.864,821.0889999999999,146.951,146.5225,146.4215,146.3185,146.228,146.1475,145.8905,145.71
2002-06-27T08:30:00+00:00,106.8775,612.805,848.6345,146.951,146.4315,146.3305,146.2275,146.1375,146.0575,145.801,145.621
2002-06-27T09:00:00+00:00,109.711,673.1759999999999,867.7245,146.8545,146.34,146.24,146.046,145.9565,145.877,145.711,145.442
2002-06-27T09:30:00+00:00,112.1045,724.5645,882.2635,146.951,146.34,146.24,146.046,145.9565,145.877,145.621,145.442
2002-06-27T10:00:00+00:00,113.661,766.2455,893.3335,147.048,146.4315,146.3305,146.2275,146.1375,145.967,145.801,145.621
2002-06-27T10:30:00+00:00,116.93299999999999,787.4594999999999,890.2835,147.338,146.705,146.6035,146.4095,146.3185,146.238,145.9805,145.7995
2002-06-27T11:00:00+00:00,128.0455,779.013,864.2239999999999,147.5315,146.9785,146.7855,146.6815,146.5905,146.5085,146.2495,146.068
2002-06-28T07:00:00+00:00,97.3475,406.381,780.0165,142.89,142.327,142.2375,142.1425,142.0635,141.906,141.761,141.506
2002-06-28T07:30:00+00:00,98.305,492.32349999999997,830.2155,142.9865,142.509,142.328,142.2335,142.154,141.9965,141.851,141.5955
2002-06-28T08:00:00+00:00,102.6745,567.4775,859.4435,143.18,142.6005,142.51,142.415,142.2445,142.177,141.941,141.7745
2002-06-28T08:30:00+00:00,106.3655,636.2950000000001,882.113,143.3735,142.783,142.601,142.5055,142.4255,142.3575,142.1205,141.864
2002-06-28T09:00:00+00:00,109.564,697.1015,899.3785,143.567,142.9655,142.874,142.6875,142.6065,142.538,142.3,142.132
2002-06-28T09:30:00+00:00,112.0515,749.034,912.748,143.857,143.1475,143.056,142.9595,142.7875,142.7185,142.4795,142.311
2002-06-28T10:00:00+00:00,113.8005,790.8375,922.5855,144.0505,143.33,143.238,143.141,142.9685,142.899,142.659,142.49
2002-06-28T10:30:00+00:00,115.044,821.114,928.7175,144.244,143.5125,143.42,143.232,143.15,143.0795,142.8385,142.5795
2002-06-28T11:00:00+00:00,120.697,814.002,903.519,144.3405,143.695,143.511,143.4135,143.331,143.1695,143.018,142.7585
2002-06-29T07:00:00+00:00,113.4085,371.095,713.0025,142.7935,142.327,142.2375,142.052,141.973,141.906,141.6715,141.506
2002-06-29T07:30:00+00:00,100.76599999999999,478.664,808.2885,143.0835,142.509,142.419,142.324,142.154,142.0865,141.851,141.685
2002-06-29T08:00:00+00:00,105.594,546.2280000000001,828.011,143.277,142.783,142.601,142.5055,142.4255,142.267,142.1205,141.864
2002-06-29T08:30:00+00:00,112.3775,615.7845,854.5445,143.567,142.9655,142.874,142.778,142.697,142.538,142.3895,142.132
2002-06-29T09:00:00+00:00,108.926,686.9585,887.0915,143.857,143.239,143.147,143.0505,142.878,142.8085,142.569,142.4005
2002-06-29T09:30:00+00:00,110.648,740.9575,903.6134999999999,144.147,143.5125,143.329,143.232,143.15,142.989,142.8385,142.5795
