,ASWDIFD_S,ASWDIR_S,ASWDIRN_S,T: 10.0m,T: 80.0m,T: 100.0m,T: 120.0m,T: 140.0m,T: 160.0m,T: 200.0m,T: 240.0m
2002-01-27T07:00:00+00:00,0.0,0.0,0.0,140.036,139.6715,139.611,139.508,139.4395,139.289,139.1145,139.025
2002-01-27T07:30:00+00:00,0.0,0.0,0.0,140.1335,139.7595,139.699,139.5955,139.5255,139.374,139.2845,139.11
2002-01-27T08:00:00+00:00,2.6995,0.0,0.7865,140.1335,139.8475,139.699,139.683,139.5255,139.459,139.3695,139.28
2002-01-27T08:30:00+00:00,26.322000000000003,3.4234999999999998,60.0655,140.2315,139.8475,139.787,139.683,139.612,139.544,139.4545,139.365
2002-01-27T09:00:00+00:00,53.994,9.415,81.487,140.2315,139.9355,139.787,139.683,139.612,139.544,139.4545,139.365
2002-01-27T09:30:00+00:00,76.26650000000001,23.1085,145.736,140.2315,139.9355,139.787,139.77,139.612,139.544,139.4545,139.365
2002-01-27T10:00:00+00:00,82.34100000000001,59.056000000000004,299.5645,140.2315,139.9355,139.787,139.77,139.612,139.544,139.3695,139.28
2002-01-27T10:30:00+00:00,70.1925,118.112,521.1800000000001,140.2315,139.9355,139.787,139.683,139.612,139.544,139.3695,139.28
2002-01-27T11:00:00+00:00,82.34100000000001,126.671,505.56949999999995,140.2315,139.8475,139.787,139.683,139.612,139.459,139.2845,139.195
2002-01-28T07:00:00+00:00,0.0,0.0,0.0,141.0125,140.7285,140.6675,140.556,140.4725,140.3945,140.219,140.046
2002-01-28T07:30:00+00:00,0.0,0.0,0.0,140.915,140.64,140.5795,140.4685,140.3865,140.3095,140.134,139.961
2002-01-28T08:00:00+00:00,2.6995,0.0,0.8965,140.915,140.552,140.4915,140.3815,140.3005,140.2245,140.049,139.876
2002-01-28T08:30:00+00:00,24.2975,4.2795000000000005,60.2145,140.817,140.552,140.4915,140.3815,140.3005,140.2245,140.049,139.7905
2002-01-28T09:00:00+00:00,51.9695,5.991,56.33,140.817,140.464,140.4035,140.294,140.2145,140.1395,139.964,139.7905
2002-01-28T09:30:00+00:00,75.5915,7.703,46.6415,140.7195,140.464,140.4035,140.294,140.2145,140.1395,139.879,139.7055
2002-01-28T10:00:00+00:00,95.1645,15.405999999999999,77.099,140.7195,140.464,140.4035,140.294,140.2145,140.1395,139.964,139.7055
2002-01-28T10:30:00+00:00,103.2635,5.991,26.9345,140.817,140.464,140.4035,140.294,140.2145,140.1395,139.964,139.7905
2002-01-28T11:00:00+00:00,113.38749999999999,7.702999999999999,29.686500000000002,140.7195,140.464,140.4035,140.294,140.2145,140.1395,139.964,139.7055
2002-01-29T07:00:00+00:00,0.0,0.0,0.0,138.376,137.998,137.938,137.849,137.718,137.6735,137.416,137.2375
2002-01-29T07:30:00+00:00,0.0,0.0,0.0,138.376,137.998,137.938,137.849,137.718,137.5885,137.416,137.2375
2002-01-29T08:00:00+00:00,1.35,0.0,0.0,138.376,137.998,137.85,137.762,137.718,137.5885,137.416,137.1525
2002-01-29T08:30:00+00:00,7.4239999999999995,0.0,0.0,138.181,137.8215,137.762,137.6745,137.546,137.4185,137.246,137.0675
2002-01-29T09:00:00+00:00,14.848500000000001,0.0,0.0,138.181,137.8215,137.674,137.5875,137.46,137.4185,137.246,137.0675
2002-01-29T09:30:00+00:00,18.898,0.0,0.0,138.2785,137.91,137.762,137.6745,137.546,137.5035,137.331,137.1525
2002-01-29T10:00:00+00:00,15.523,0.0,0.0,138.376,137.998,137.938,137.762,137.718,137.5885,137.416,137.408
2002-01-29T10:30:00+00:00,10.799,0.0,0.0,138.5715,138.174,138.114,138.024,137.89,137.8435,137.671,137.578
2002-01-29T11:00:00+00:00,8.774000000000001,0.0,0.0,138.8645,138.4385,138.378,138.286,138.1485,138.0985,137.9255,137.8335
2002-01-30T07:00:00+00:00,0.0,0.0,0.0,140.524,140.2,140.139,140.2065,140.2145,140.3095,140.3885,140.4715
2002-01-30T07:30:00+00:00,0.0,0.0,0.0,140.4265,140.112,140.051,140.032,140.042,140.0545,140.134,140.3015
2002-01-30T08:00:00+00:00,0.675,0.0,0.0,140.329,140.112,140.051,140.032,139.956,139.9695,139.879,139.876
2002-01-30T08:30:00+00:00,3.375,0.0,0.0,140.329,140.112,140.051,139.945,139.956,139.8845,139.794,139.7055
2002-01-30T09:00:00+00:00,13.4985,0.0,0.0,140.4265,140.2,140.051,140.032,139.956,139.8845,139.794,139.7055
2002-01-30T09:30:00+00:00,24.9725,0.0,0.0,140.4265,140.112,140.051,140.032,140.042,140.1395,140.304,140.4715
2002-01-30T10:00:00+00:00,18.898,0.0,0.0,140.329,140.0235,139.963,139.945,139.956,139.9695,140.049,140.046
2002-01-30T10:30:00+00:00,14.1735,0.0,0.0,140.4265,140.2,140.139,140.1195,140.1285,140.0545,140.049,139.876
2002-01-30T11:00:00+00:00,25.647,0.0,0.0,140.622,140.376,140.315,140.2065,140.2145,140.1395,140.134,140.046
2002-01-31T07:00:00+00:00,0.0,0.0,0.0,140.4265,140.112,139.963,139.8575,139.784,139.714,139.5395,139.28
2002-01-31T07:30:00+00:00,0.0,0.0,0.0,140.2315,139.9355,139.787,139.683,139.612,139.544,139.3695,139.11
2002-01-31T08:00:00+00:00,4.7245,0.0,8.5875,140.4265,140.112,140.051,139.945,139.87,139.714,139.5395,139.365
2002-01-31T08:30:00+00:00,22.2725,1.712,25.927500000000002,140.524,140.2,140.139,140.032,139.956,139.799,139.6245,139.4505
2002-01-31T09:00:00+00:00,43.195499999999996,27.3885,210.8345,140.329,140.0235,139.963,139.8575,139.698,139.629,139.4545,139.28
2002-01-31T09:30:00+00:00,54.669,77.88550000000001,450.89149999999995,140.329,139.9355,139.875,139.77,139.698,139.544,139.3695,139.195
2002-01-31T10:00:00+00:00,56.694,118.112,557.496,140.1335,139.7595,139.699,139.5955,139.5255,139.374,139.1995,139.025
2002-01-31T10:30:00+00:00,61.418000000000006,152.3475,622.9325,140.036,139.6715,139.523,139.421,139.3535,139.289,139.03,138.8545
