,ASWDIFD_S,ASWDIR_S,ASWDIRN_S,T: 10.0m,T: 80.0m,T: 100.0m,T: 120.0m,T: 140.0m,T: 160.0m,T: 200.0m,T: 240.0m
2002-08-27T07:00:00+00:00,138.51749999999998,14.4135,42.755500000000005,146.219,145.888,145.8165,145.7525,145.675,145.665,145.5815,145.522
2002-08-27T07:30:00+00:00,161.911,23.717,58.651,146.219,145.888,145.8165,145.7525,145.675,145.665,145.5815,145.522
2002-08-27T08:00:00+00:00,217.223,29.1605,60.7625,146.219,145.888,145.8165,145.7525,145.675,145.5865,145.5035,145.4445
2002-08-27T08:30:00+00:00,205.597,152.204,287.1595,146.219,145.888,145.8165,145.7525,145.675,145.5865,145.5035,145.367
2002-08-27T09:00:00+00:00,165.67700000000002,304.283,529.2525,146.219,145.888,145.8165,145.7525,145.675,145.5865,145.5035,145.367
2002-08-27T09:30:00+00:00,138.345,413.051,673.3495,146.219,145.888,145.8165,145.7525,145.675,145.5865,145.5035,145.4445
2002-08-27T10:00:00+00:00,141.8525,442.427,685.7875,146.299,145.888,145.8165,145.7525,145.675,145.665,145.5815,145.4445
2002-08-27T10:30:00+00:00,129.8195,488.431,730.4545,146.299,145.967,145.8165,145.7525,145.754,145.665,145.5815,145.522
2002-08-27T11:00:00+00:00,121.128,515.078,754.0715,146.299,145.967,145.8955,145.8315,145.754,145.665,145.5815,145.522
2002-08-28T07:00:00+00:00,116.53550000000001,155.77249999999998,447.917,145.174,144.7785,144.71,144.572,144.497,144.4095,144.175,143.9715
2002-08-28T07:30:00+00:00,110.24199999999999,241.5525,589.7915,145.0935,144.6995,144.631,144.4935,144.4185,144.331,144.0965,143.894
2002-08-28T08:00:00+00:00,125.33800000000001,286.946,612.9535000000001,145.0935,144.6995,144.552,144.4935,144.4185,144.331,144.0965,143.894
2002-08-28T08:30:00+00:00,172.5195,277.1565,530.798,145.013,144.62,144.552,144.4935,144.34,144.2525,144.0965,143.894
2002-08-28T09:00:00+00:00,164.179,348.676,612.0775,144.9325,144.541,144.473,144.336,144.2615,144.174,143.9405,143.8165
2002-08-28T09:30:00+00:00,221.587,300.93600000000004,495.8035,144.9325,144.541,144.473,144.336,144.2615,144.174,143.9405,143.7385
2002-08-28T10:00:00+00:00,280.3025,237.83100000000002,371.076,144.9325,144.541,144.473,144.336,144.2615,144.174,143.9405,143.7385
2002-08-28T10:30:00+00:00,314.039,187.037,282.0675,145.013,144.62,144.473,144.4145,144.2615,144.174,144.0185,143.8165
2002-08-28T11:00:00+00:00,335.3615,155.717,229.1855,145.013,144.62,144.473,144.4145,144.2615,144.174,144.0185,143.8165
2002-08-29T07:00:00+00:00,124.654,15.004,41.337,146.1385,145.8085,145.7375,145.5955,145.518,145.4295,145.191,145.057
2002-08-29T07:30:00+00:00,157.34949999999998,80.0735,199.02749999999997,145.8975,145.571,145.5005,145.359,145.2825,145.1945,145.0345,144.902
2002-08-29T08:00:00+00:00,162.28750000000002,170.686,365.745,145.9775,145.65,145.5795,145.438,145.361,145.273,145.1125,144.9795
2002-08-29T08:30:00+00:00,216.1505,136.464,265.08050000000003,145.9775,145.65,145.5795,145.438,145.361,145.273,145.1125,145.057
2002-08-29T09:00:00+00:00,234.0205,167.8605,295.597,146.058,145.7295,145.5795,145.5165,145.4395,145.273,145.191,145.057
2002-08-29T09:30:00+00:00,169.062,352.918,582.1985,146.058,145.7295,145.6585,145.5165,145.4395,145.351,145.1125,145.057
2002-08-29T10:00:00+00:00,236.147,235.5125,372.23900000000003,146.058,145.65,145.5795,145.5165,145.361,145.273,145.1125,144.9795
2002-08-29T10:30:00+00:00,267.887,19.5585,29.7915,146.058,145.65,145.5795,145.5165,145.361,145.273,145.1125,145.057
2002-08-29T11:00:00+00:00,239.889,26.286,38.9385,145.9775,145.65,145.5795,145.438,145.361,145.273,145.1125,145.057
2002-08-30T07:00:00+00:00,157.9225,36.950500000000005,107.7805,145.4955,145.0955,145.0265,144.9655,144.8115,144.7235,144.5655,144.359
2002-08-30T07:30:00+00:00,187.511,57.2175,144.902,145.415,145.0955,144.9475,144.887,144.733,144.645,144.4875,144.2815
2002-08-30T08:00:00+00:00,195.5,106.51899999999999,227.4325,145.415,145.0165,144.9475,144.8085,144.733,144.645,144.4095,144.204
2002-08-30T08:30:00+00:00,215.2135,125.8895,248.18850000000003,145.3345,145.0165,144.9475,144.8085,144.733,144.645,144.4095,144.204
2002-08-30T09:00:00+00:00,251.6875,59.3905,106.88749999999999,145.415,145.0165,144.9475,144.8085,144.733,144.645,144.4095,144.204
2002-08-30T09:30:00+00:00,232.11599999999999,5.631,9.338000000000001,145.415,145.0165,144.9475,144.8085,144.733,144.645,144.4095,144.2815
2002-08-30T10:00:00+00:00,251.83549999999997,7.769,12.3185,145.415,145.0165,144.9475,144.8085,144.733,144.645,144.4875,144.2815
2002-08-30T10:30:00+00:00,287.2,38.8525,59.097,145.415,145.0165,144.9475,144.887,144.733,144.645,144.4875,144.2815
2002-08-30T11:00:00+00:00,268.966,26.563499999999998,39.7515,145.415,145.0165,144.9475,144.887,144.733,144.645,144.4875,144.2815
2002-08-31T07:00:00+00:00,86.898,51.787499999999994,161.411,145.0935,144.7785,144.631,144.572,144.4185,144.331,144.175,143.9715
2002-08-31T07:30:00+00:00,72.80000000000001,0.021,0.064,144.6915,144.303,144.157,144.1,144.026,143.86,143.706,143.506
2002-08-31T08:00:00+00:00,61.760000000000005,0.0,0.0,144.5305,144.1445,143.999,143.9425,143.7905,143.7035,143.5495,143.351
2002-08-31T08:30:00+00:00,109.00899999999999,0.4305,0.8125,144.2895,143.907,143.762,143.7065,143.6335,143.468,143.315,143.1185
