,ASWDIFD_S,ASWDIR_S,ASWDIRN_S,T: 10.0m,T: 80.0m,T: 100.0m,T: 120.0m,T: 140.0m,T: 160.0m,T: 200.0m,T: 240.0m
2002-01-01T07:00:00+00:00,22.2725,19.6855,276.2785,131.932,131.7445,131.687,131.5625,131.5205,131.4665,131.386,131.451
2002-01-01T07:30:00+00:00,39.1455,65.90350000000001,494.875,131.932,131.7445,131.687,131.5625,131.5205,131.5515,131.5555,131.621
2002-01-01T08:00:00+00:00,52.6445,114.6885,601.5185,132.0295,131.7445,131.687,131.5625,131.6065,131.6365,131.6405,131.706
2002-01-01T08:30:00+00:00,62.7685,160.0505,666.334,132.3225,131.9205,131.775,131.737,131.6925,131.7215,131.7255,131.7915
2002-01-01T09:00:00+00:00,77.6165,190.8625,673.3485000000001,132.5175,132.1845,132.039,131.999,131.8645,131.8915,131.8105,131.8765
2002-01-01T09:30:00+00:00,113.38749999999999,174.6005,554.547,132.8105,132.449,132.303,132.261,132.123,132.0615,131.8955,131.8765
2002-01-01T10:00:00+00:00,155.233,127.52699999999999,380.0915,133.1035,132.713,132.567,132.4355,132.381,132.2315,132.065,131.8765
2002-01-01T10:30:00+00:00,188.979,75.31800000000001,216.00900000000001,133.3965,132.8895,132.8315,132.6975,132.5535,132.487,132.32,132.1315
2002-01-01T11:00:00+00:00,189.654,76.174,216.945,133.592,133.0655,133.0075,132.872,132.8115,132.742,132.49,132.302
2002-01-02T07:00:00+00:00,18.898,0.0,0.0,133.9825,133.77,133.8,133.8325,134.0165,134.3575,134.783,135.1955
2002-01-02T07:30:00+00:00,43.195499999999996,0.0,0.0,134.08,133.858,133.8,133.92,134.189,134.4425,135.038,135.5355
2002-01-02T08:00:00+00:00,76.267,0.0,2.469,134.275,133.9465,133.888,133.92,134.189,134.6125,135.2925,135.621
2002-01-02T08:30:00+00:00,113.388,1.712,7.785500000000001,134.373,134.1225,133.976,134.0075,134.189,134.4425,134.953,135.1955
2002-01-02T09:00:00+00:00,122.83699999999999,0.856,3.46,134.568,134.2985,134.24,134.2695,134.447,134.6125,135.038,135.1955
2002-01-02T09:30:00+00:00,126.2115,0.0,1.2029999999999998,134.861,134.651,134.5925,134.6185,134.7915,135.0375,135.4625,135.621
2002-01-02T10:00:00+00:00,148.484,2.568,5.4025,135.0565,134.827,134.7685,134.793,134.8775,135.1225,135.4625,135.621
2002-01-02T10:30:00+00:00,173.456,12.8385,36.9055,135.2515,134.915,134.8565,134.793,134.8775,134.9525,135.123,135.2805
2002-01-02T11:00:00+00:00,184.93,24.820500000000003,71.956,135.447,135.0915,135.0325,134.968,134.9635,135.0375,135.123,135.2805
2002-01-03T07:00:00+00:00,25.647,13.694,194.53199999999998,131.932,131.568,131.5105,131.388,131.348,131.2115,131.046,130.855
2002-01-03T07:30:00+00:00,53.319,40.2265,306.9325,131.834,131.568,131.4225,131.388,131.262,131.1265,130.961,130.77
2002-01-03T08:00:00+00:00,83.691,62.4795,324.70550000000003,131.932,131.48,131.4225,131.3005,131.262,131.1265,130.961,130.77
2002-01-03T08:30:00+00:00,105.2885,89.012,367.6665,131.932,131.568,131.4225,131.3005,131.262,131.1265,130.961,130.77
2002-01-03T09:00:00+00:00,153.20850000000002,51.353,180.16500000000002,132.0295,131.568,131.4225,131.388,131.262,131.1265,130.961,130.77
2002-01-03T09:30:00+00:00,169.4065,68.4705,216.6615,132.127,131.656,131.5105,131.388,131.348,131.2115,130.961,130.77
2002-01-03T10:00:00+00:00,174.806,90.724,266.48,132.225,131.7445,131.5985,131.475,131.434,131.2965,131.131,130.855
2002-01-03T10:30:00+00:00,170.75650000000002,119.824,340.5985,132.3225,131.8325,131.687,131.5625,131.434,131.3815,131.131,130.9405
2002-01-03T11:00:00+00:00,157.9325,148.06799999999998,419.8915,132.42,131.8325,131.775,131.65,131.5205,131.4665,131.216,131.0255
2002-01-04T07:00:00+00:00,22.947499999999998,19.6855,265.1825,129.491,129.8945,130.014,130.1655,130.229,130.361,130.5365,130.685
2002-01-04T07:30:00+00:00,39.820499999999996,64.1915,482.3555,129.5885,129.8065,129.926,130.078,130.143,130.276,130.4515,130.6
2002-01-04T08:00:00+00:00,50.6195,118.11200000000001,612.1665,129.784,129.8065,129.926,129.991,130.057,130.191,130.3665,130.515
2002-01-04T08:30:00+00:00,58.044,169.46550000000002,698.419,130.0765,129.8065,129.838,129.991,130.057,130.106,130.2815,130.4295
2002-01-04T09:00:00+00:00,63.443000000000005,215.6835,753.381,130.3695,129.983,129.926,129.991,130.057,130.106,130.2815,130.4295
2002-01-04T09:30:00+00:00,66.818,250.775,788.5485,130.6625,130.247,130.102,130.078,130.143,130.191,130.2815,130.4295
2002-01-04T10:00:00+00:00,69.5175,276.4515,810.049,130.9555,130.511,130.366,130.34,130.229,130.276,130.3665,130.4295
2002-01-04T10:30:00+00:00,70.192,289.2895,820.2405,131.2485,130.8635,130.7185,130.602,130.5735,130.446,130.3665,130.515
2002-01-04T11:00:00+00:00,70.86699999999999,291.001,820.642,131.5415,131.128,130.9825,130.864,130.7455,130.701,130.5365,130.515
2002-01-05T07:00:00+00:00,29.697,2.5675,28.1925,130.858,130.8635,131.0705,131.213,131.434,131.5515,131.7255,131.8765
2002-01-05T07:30:00+00:00,53.3195,34.2355,258.6795,130.858,130.5995,130.8945,131.126,131.348,131.4665,131.5555,131.7915
2002-01-05T08:00:00+00:00,68.16749999999999,85.58850000000001,439.63800000000003,130.858,130.6875,130.9825,131.213,131.348,131.3815,131.5555,131.7915
2002-01-05T08:30:00+00:00,89.765,113.8325,468.082,131.1505,130.8635,130.9825,131.213,131.262,131.3815,131.5555,131.7915
2002-01-05T09:00:00+00:00,143.75900000000001,53.92100000000001,193.0145,131.4435,131.128,131.1585,131.213,131.348,131.4665,131.7255,131.7915
2002-01-05T09:30:00+00:00,172.7815,14.55,45.132,131.932,131.568,131.5105,131.475,131.6065,131.7215,131.8105,131.9615
2002-01-05T10:00:00+00:00,188.30450000000002,45.361999999999995,131.329,132.42,132.0085,131.863,131.8245,131.8645,131.8915,131.9805,131.9615
2002-01-05T10:30:00+00:00,196.404,37.659,107.454,132.713,132.361,132.215,132.1735,132.123,132.0615,131.9805,131.9615
2002-01-05T11:00:00+00:00,197.07850000000002,40.227000000000004,113.415,133.1035,132.713,132.567,132.523,132.381,132.3165,132.15,132.0465
2002-01-06T07:00:00+00:00,22.947499999999998,17.118,240.584,132.713,132.8015,132.8315,132.785,132.7255,132.657,132.7445,133.153
2002-01-06T07:30:00+00:00,41.170500000000004,60.768,453.1015,132.713,132.8015,132.8315,132.785,132.7255,132.657,132.7445,133.068
2002-01-06T08:00:00+00:00,52.6445,113.833,584.462,132.9085,132.8895,132.9195,132.872,132.8115,132.742,132.7445,133.068
2002-01-06T08:30:00+00:00,61.418499999999995,162.61849999999998,663.4639999999999,133.006,132.9775,133.0075,132.9595,132.8975,132.827,132.8295,133.068
2002-01-06T09:00:00+00:00,65.468,210.548,730.528,133.299,133.0655,133.0955,133.134,133.0695,132.997,132.9145,133.153
2002-01-06T09:30:00+00:00,69.5175,247.351,768.48,133.592,133.2415,133.2715,133.2215,133.242,133.167,133.0845,133.153
2002-01-06T10:00:00+00:00,72.217,273.8835,793.8885,133.9825,133.594,133.5355,133.396,133.328,133.337,133.1695,133.238
2002-01-06T10:30:00+00:00,73.56700000000001,287.5775,807.6034999999999,134.373,133.9465,133.8,133.7455,133.6725,133.507,133.339,133.323
2002-01-06T11:00:00+00:00,73.56700000000001,291.001,811.9755,134.568,134.2105,134.064,134.0075,133.9305,133.847,133.594,133.4935
2002-12-27T07:00:00+00:00,24.006500000000003,14.114,200.00799999999998,131.9125,132.3765,132.559,132.689,132.7965,132.9885,133.3095,133.7365
2002-12-27T07:30:00+00:00,46.298500000000004,45.313500000000005,343.8535,132.0565,132.4455,132.559,132.689,132.862,132.9885,133.4375,133.8665
2002-12-27T08:00:00+00:00,54.872,97.312,510.79200000000003,132.2005,132.514,132.6255,132.8205,132.9925,133.1825,133.6295,134.061
2002-12-27T08:30:00+00:00,62.8745,142.62599999999998,593.846,132.488,132.6515,132.7585,132.8865,133.058,133.247,133.694,134.191
2002-12-27T09:00:00+00:00,69.1615,181.25400000000002,644.7705,132.848,132.789,132.892,133.0845,133.254,133.5055,133.95,134.516
2002-12-27T09:30:00+00:00,69.733,219.88150000000002,704.1755,133.2075,132.9955,133.0915,133.282,133.45,133.699,134.206,134.776
2002-12-27T10:00:00+00:00,71.4485,243.65300000000002,730.4965,133.567,133.2705,133.358,133.48,133.646,133.893,134.398,134.971
2002-12-27T10:30:00+00:00,70.877,257.7665,749.069,133.999,133.6145,133.6245,133.7435,133.9075,134.0865,134.6545,135.2955
2002-12-27T11:00:00+00:00,70.877,258.5095,749.9545,134.3585,134.0275,133.957,134.0075,134.1035,134.345,134.9105,135.5555
2002-12-28T07:00:00+00:00,28.008000000000003,0.0,0.5465,135.7255,136.641,137.02,137.3695,137.6975,137.9615,138.561,138.999
2002-12-28T07:30:00+00:00,64.0175,4.457,29.0865,135.7975,136.71,137.0865,137.4355,137.7625,138.091,138.625,139.129
