,ASWDIFD_S,ASWDIR_S,ASWDIRN_S,T: 10.0m,T: 80.0m,T: 100.0m,T: 120.0m,T: 140.0m,T: 160.0m,T: 200.0m,T: 240.0m
2002-06-26T07:00:00+00:00,99.436,475.59000000000003,800.719,143.47,143.0565,142.965,142.869,142.7875,142.628,142.4795,142.311
2002-06-26T07:30:00+00:00,106.625,529.5305000000001,816.846,143.6635,143.239,143.147,143.0505,142.9685,142.899,142.659,142.49
2002-06-26T08:00:00+00:00,115.37,574.3795,824.969,143.857,143.604,143.42,143.3225,143.2405,143.1695,143.018,142.7585
2002-06-26T08:30:00+00:00,122.892,611.5944999999999,827.6715,144.147,143.8775,143.7835,143.686,143.6025,143.4405,143.2875,143.116
2002-06-26T09:00:00+00:00,121.32900000000001,654.703,845.829,144.437,144.151,143.9655,143.8675,143.7835,143.711,143.5565,143.295
2002-06-26T09:30:00+00:00,122.79849999999999,685.1605,854.537,144.6305,144.3335,144.2385,144.14,144.055,143.982,143.736,143.5635
2002-06-26T10:00:00+00:00,134.7825,692.1355,842.6765,144.824,144.516,144.4205,144.3215,144.2365,144.1625,144.0055,143.7425
2002-06-26T10:30:00+00:00,155.877,657.139,789.1665,145.0175,144.7895,144.6935,144.5935,144.508,144.433,144.185,144.0105
2002-06-26T11:00:00+00:00,152.70499999999998,672.5965,805.033,145.2105,144.972,144.8755,144.775,144.689,144.5235,144.3645,144.1895
2002-06-27T07:00:00+00:00,253.96300000000002,116.632,195.447,144.0505,143.695,143.602,143.595,143.512,143.4405,143.2875,143.116
2002-06-27T07:30:00+00:00,231.4915,122.83800000000001,191.5435,144.147,143.786,143.6925,143.686,143.6025,143.5305,143.377,143.2055
2002-06-27T08:00:00+00:00,201.126,3.48,5.0255,144.147,143.8775,143.7835,143.7765,143.693,143.621,143.467,143.295
2002-06-27T08:30:00+00:00,283.69050000000004,118.089,159.3125,144.244,143.9685,143.8745,143.8675,143.7835,143.711,143.5565,143.3845
2002-06-27T09:00:00+00:00,337.525,144.9075,187.0315,144.437,144.06,144.0565,143.958,143.874,143.8015,143.6465,143.474
2002-06-27T09:30:00+00:00,255.41950000000003,49.7935,62.5805,144.437,144.06,144.0565,143.958,143.874,143.8015,143.6465,143.474
2002-06-27T10:00:00+00:00,152.931,31.088500000000003,37.604,143.9535,143.604,143.511,143.5045,143.4215,143.35,143.1975,143.0265
2002-06-27T10:30:00+00:00,122.26650000000001,187.11,224.88799999999998,143.857,143.5125,143.42,143.3225,143.2405,143.1695,143.018,142.848
2002-06-27T11:00:00+00:00,125.03299999999999,61.7635,73.9275,143.7605,143.4215,143.42,143.3225,143.2405,143.1695,143.018,142.848
2002-06-28T07:00:00+00:00,92.90549999999999,476.547,804.78,142.9865,142.6005,142.51,142.415,142.2445,142.177,141.941,141.7745
2002-06-28T07:30:00+00:00,104.47,510.3905,789.6565,143.0835,142.783,142.692,142.5965,142.4255,142.3575,142.1205,141.9535
2002-06-28T08:00:00+00:00,123.7825,537.3605,773.1025,143.277,142.874,142.783,142.6875,142.6065,142.538,142.3,142.132
2002-06-28T08:30:00+00:00,196.6235,476.134,647.23,143.3735,142.9655,142.874,142.778,142.697,142.538,142.3895,142.132
2002-06-28T09:00:00+00:00,331.16700000000003,266.25149999999996,345.3005,143.277,142.874,142.783,142.6875,142.6065,142.538,142.3,142.132
2002-06-28T09:30:00+00:00,361.1665,256.4715,320.20550000000003,143.18,142.783,142.692,142.5965,142.516,142.3575,142.21,142.043
