,ASWDIFD_S,ASWDIR_S,ASWDIRN_S,T: 10.0m,T: 80.0m,T: 100.0m,T: 120.0m,T: 140.0m,T: 160.0m,T: 200.0m,T: 240.0m
2002-01-27T07:00:00+00:00,0.0,0.0,0.0,139.45,139.319,139.2585,139.159,139.0955,139.034,138.86,138.7695
2002-01-27T07:30:00+00:00,4.0495,0.0,0.0865,139.45,139.407,139.3465,139.2465,139.2675,139.119,139.03,138.9395
2002-01-27T08:00:00+00:00,20.247999999999998,0.0,4.136500000000001,139.45,139.407,139.3465,139.2465,139.1815,139.119,139.03,138.8545
2002-01-27T08:30:00+00:00,34.421,0.0,0.2755,139.45,139.319,139.2585,139.2465,139.1815,139.034,138.945,138.7695
2002-01-27T09:00:00+00:00,47.92,0.0,0.0395,139.548,139.319,139.2585,139.2465,139.1815,139.119,138.945,138.8545
2002-01-27T09:30:00+00:00,31.0465,0.0,0.0,139.548,139.407,139.3465,139.2465,139.1815,139.119,139.03,138.9395
2002-01-27T10:00:00+00:00,33.0715,0.0,0.0,139.3525,139.231,139.2585,139.159,139.0955,139.034,138.86,138.7695
2002-01-27T10:30:00+00:00,85.71549999999999,0.0,1.2895,139.1575,139.055,138.9945,138.9845,138.923,138.864,138.69,138.514
2002-01-27T11:00:00+00:00,108.663,3.4235,13.235,139.0595,138.967,138.9065,138.897,138.837,138.779,138.605,138.429
2002-01-28T07:00:00+00:00,0.0,0.0,0.0,140.622,140.552,140.4915,140.4685,140.3865,140.3095,140.219,140.046
2002-01-28T07:30:00+00:00,0.675,0.0,0.0,140.524,140.552,140.4915,140.4685,140.3865,140.3095,140.219,140.131
2002-01-28T08:00:00+00:00,4.7245,0.0,0.0,140.622,140.552,140.5795,140.4685,140.4725,140.3945,140.219,140.131
2002-01-28T08:30:00+00:00,6.749499999999999,0.0,0.0,140.622,140.552,140.4915,140.4685,140.3865,140.3095,140.134,140.046
2002-01-28T09:00:00+00:00,33.0715,0.0,0.0395,140.622,140.552,140.4915,140.4685,140.3865,140.3095,140.219,140.046
2002-01-28T09:30:00+00:00,75.5915,0.0,1.29,140.7195,140.64,140.5795,140.556,140.4725,140.3945,140.219,140.131
2002-01-28T10:00:00+00:00,61.418499999999995,0.0,0.047,140.817,140.7285,140.6675,140.6435,140.5585,140.4795,140.304,140.216
2002-01-28T10:30:00+00:00,86.3905,49.6415,183.74300000000002,140.915,140.8165,140.7555,140.6435,140.5585,140.4795,140.304,140.131
2002-01-28T11:00:00+00:00,56.694,195.998,712.6610000000001,140.817,140.8165,140.7555,140.6435,140.5585,140.4795,140.3885,140.216
2002-01-29T07:00:00+00:00,0.0,0.0,0.0,138.376,138.174,138.026,138.024,137.89,137.8435,137.671,137.578
2002-01-29T07:30:00+00:00,6.749499999999999,0.0,0.0,138.376,138.174,138.026,137.9365,137.89,137.8435,137.671,137.578
2002-01-29T08:00:00+00:00,29.021500000000003,13.693999999999999,159.144,138.376,138.086,138.026,137.9365,137.804,137.7585,137.671,137.578
2002-01-29T08:30:00+00:00,43.1955,47.9295,366.267,138.376,138.086,138.026,137.9365,137.89,137.8435,137.756,137.663
2002-01-29T09:00:00+00:00,69.5175,41.938500000000005,243.69,138.474,138.174,138.114,138.024,137.9765,137.9285,137.756,137.663
2002-01-29T09:30:00+00:00,83.691,53.065,250.0285,138.669,138.35,138.29,138.1985,138.0625,138.0135,137.9255,137.8335
2002-01-29T10:00:00+00:00,90.44,0.0,0.5505,138.7665,138.5265,138.4665,138.373,138.2345,138.1835,138.0105,137.9185
2002-01-29T10:30:00+00:00,105.96350000000001,2.568,7.3135,138.8645,138.6145,138.5545,138.4605,138.3205,138.2685,138.0955,138.0035
2002-01-29T11:00:00+00:00,120.137,2.568,6.6845,138.962,138.6145,138.5545,138.4605,138.4065,138.3535,138.1805,138.0035
2002-01-30T07:00:00+00:00,0.0,0.0,0.0,139.3525,139.407,139.3465,139.3335,139.2675,139.289,139.1995,139.11
2002-01-30T07:30:00+00:00,10.124,0.856,30.8825,139.255,139.231,139.2585,139.2465,139.1815,139.204,139.1145,139.025
2002-01-30T08:00:00+00:00,38.471000000000004,3.424,36.6305,139.1575,139.143,139.1705,139.159,139.0955,139.119,139.03,139.025
2002-01-30T08:30:00+00:00,64.793,14.549999999999999,110.513,139.1575,139.143,139.1705,139.159,139.1815,139.204,139.1995,139.195
2002-01-30T09:00:00+00:00,90.4405,18.8295,102.303,139.1575,139.143,139.1705,139.159,139.1815,139.204,139.2845,139.28
2002-01-30T09:30:00+00:00,111.36250000000001,19.685000000000002,88.79249999999999,139.0595,139.143,139.0825,139.0715,139.0955,139.034,139.03,139.025
2002-01-30T10:00:00+00:00,122.1615,45.361999999999995,182.1225,139.0595,139.143,139.0825,139.0715,139.0955,139.204,139.2845,139.28
2002-01-30T10:30:00+00:00,130.9355,17.1175,61.127,139.0595,139.231,139.0825,139.0715,139.0955,139.119,139.1995,139.195
2002-01-30T11:00:00+00:00,127.56099999999999,3.4234999999999998,12.024000000000001,139.0595,139.231,139.1705,139.159,139.0955,139.119,139.1145,139.195
2002-01-31T07:00:00+00:00,0.0,0.0,0.0,139.841,139.8475,139.787,139.77,139.698,139.629,139.5395,139.365
2002-01-31T07:30:00+00:00,5.3995,0.0,0.0,139.841,139.8475,139.787,139.77,139.698,139.714,139.6245,139.6205
2002-01-31T08:00:00+00:00,16.198,0.0,0.0,139.841,139.9355,139.875,139.77,139.784,139.714,139.6245,139.5355
2002-01-31T08:30:00+00:00,8.099,0.0,0.0,139.9385,139.9355,139.875,139.77,139.698,139.629,139.5395,139.365
2002-01-31T09:00:00+00:00,24.9725,0.0,0.0945,139.9385,139.9355,139.875,139.77,139.784,139.629,139.5395,139.365
2002-01-31T09:30:00+00:00,56.6935,0.0,0.07100000000000001,139.841,139.7595,139.787,139.77,139.698,139.714,139.6245,139.4505
2002-01-31T10:00:00+00:00,95.8395,11.9825,45.4385,140.036,140.112,140.051,139.945,139.87,139.799,139.6245,139.5355
2002-01-31T10:30:00+00:00,112.03800000000001,13.694,49.590500000000006,140.036,140.0235,139.963,139.8575,139.784,139.714,139.5395,139.365
2002-01-31T11:00:00+00:00,81.666,0.0,0.118,140.036,140.0235,139.963,139.8575,139.784,139.714,139.5395,139.4505
2002-02-01T07:00:00+00:00,0.0,0.0,0.0,139.7995,139.614,139.542,139.465,139.459,139.373,139.182,139.103
2002-02-01T07:30:00+00:00,4.9705,0.0,0.0,139.7995,139.69,139.6185,139.541,139.459,139.373,139.258,139.18
2002-02-01T08:00:00+00:00,20.876,0.0,0.0,139.8765,139.69,139.6945,139.617,139.535,139.449,139.334,139.18
2002-02-01T08:30:00+00:00,18.888,0.0,0.0,139.8765,139.7665,139.6945,139.617,139.535,139.449,139.334,139.18
2002-02-01T09:00:00+00:00,35.787,0.0,0.0,139.8765,139.7665,139.6945,139.617,139.611,139.525,139.334,139.257
2002-02-01T09:30:00+00:00,99.40899999999999,17.685,80.068,139.8765,139.8425,139.7705,139.7695,139.687,139.601,139.486,139.3345
2002-02-01T10:00:00+00:00,96.427,0.251,0.976,139.9535,139.9185,139.8465,139.7695,139.763,139.677,139.5625,139.4115
2002-02-01T10:30:00+00:00,135.19650000000001,9.814499999999999,34.8495,140.03,139.995,139.923,139.8455,139.763,139.677,139.5625,139.3345
2002-02-01T11:00:00+00:00,135.197,6.6375,22.682499999999997,140.03,139.995,139.923,139.8455,139.763,139.677,139.486,139.3345
2002-02-02T07:00:00+00:00,0.0,0.0,0.0,140.4915,140.3,140.3035,140.226,140.143,140.057,139.943,139.7975
2002-02-02T07:30:00+00:00,12.9235,0.3255,6.6285,140.4145,140.3,140.2275,140.226,140.143,140.057,139.943,139.7975
2002-02-02T08:00:00+00:00,39.7635,0.819,8.8325,140.4145,140.2235,140.1515,140.1495,140.067,139.981,139.8665,139.7205
2002-02-02T08:30:00+00:00,61.6335,4.3445,31.97,140.3375,140.1475,140.1515,140.0735,139.991,139.905,139.7905,139.566
2002-02-02T09:00:00+00:00,74.557,44.937,226.419,140.4915,140.3,140.2275,140.226,140.143,140.1325,140.019,139.875
2002-02-02T09:30:00+00:00,104.38,47.4535,204.50099999999998,140.4915,140.3,140.2275,140.1495,140.143,140.057,139.943,139.7975
2002-02-02T10:00:00+00:00,107.362,86.5205,329.845,140.4915,140.3,140.2275,140.1495,140.143,140.057,139.943,139.7975
2002-02-02T10:30:00+00:00,111.3385,105.5075,371.3385,140.4915,140.376,140.3035,140.226,140.219,140.1325,140.019,139.875
2002-02-02T11:00:00+00:00,123.2675,102.791,345.23199999999997,140.645,140.5285,140.456,140.378,140.371,140.2845,140.171,140.029
2002-02-03T07:00:00+00:00,0.0,0.0,0.3415,138.647,138.623,138.7045,138.856,139.079,139.2215,139.5625,139.875
2002-02-03T07:30:00+00:00,14.9115,6.3629999999999995,128.28,138.647,138.547,138.6285,138.78,138.9265,139.0695,139.41,139.7975
2002-02-03T08:00:00+00:00,30.817,36.382999999999996,366.7515,138.7235,138.547,138.5525,138.704,138.8505,138.9935,139.334,139.7205
2002-02-03T08:30:00+00:00,41.752,77.5015,513.7615000000001,138.8005,138.547,138.6285,138.78,138.9265,139.0695,139.41,139.7975
2002-02-03T09:00:00+00:00,48.710499999999996,118.81049999999999,603.3530000000001,138.8005,138.623,138.7045,138.78,139.0025,139.1455,139.486,139.7975
2002-02-03T09:30:00+00:00,53.681,156.2495,662.626,138.8775,138.623,138.7045,138.78,138.9265,139.0695,139.334,139.7205
2002-02-03T10:00:00+00:00,56.663,187.2415,701.9884999999999,138.8775,138.6995,138.7045,138.78,138.9265,138.9935,139.334,139.566
2002-02-03T10:30:00+00:00,59.646,209.81,725.6714999999999,139.031,138.7755,138.7805,138.856,139.0025,139.0695,139.41,139.7205
2002-02-03T11:00:00+00:00,61.634,223.141,737.4970000000001,139.185,138.8515,138.857,138.856,139.0025,139.1455,139.486,139.7975
2002-02-04T07:00:00+00:00,0.0,0.0,0.122,139.723,139.5375,139.466,139.389,139.383,139.2975,139.182,139.103
2002-02-04T07:30:00+00:00,13.9175,0.5585,13.0695,139.7995,139.614,139.542,139.465,139.459,139.373,139.258,139.103
2002-02-04T08:00:00+00:00,16.9,0.0,0.0,139.7995,139.614,139.542,139.465,139.459,139.373,139.182,139.0255
2002-02-04T08:30:00+00:00,23.858,0.051,0.2845,139.7995,139.614,139.542,139.465,139.383,139.2975,139.1055,138.871
2002-02-04T09:00:00+00:00,69.5865,0.595,2.8465,139.2615,139.004,138.933,138.856,138.7745,138.6895,138.497,138.331
2002-02-04T09:30:00+00:00,104.38,5.9215,24.1385,139.4155,139.1565,139.0855,139.0085,138.8505,138.7655,138.649,138.485
2002-02-04T10:00:00+00:00,99.40950000000001,6.949,26.464499999999997,139.723,139.5375,139.466,139.389,139.307,139.2215,139.1055,138.9485
2002-02-04T10:30:00+00:00,109.35,10.376999999999999,35.557,139.8765,139.69,139.6185,139.541,139.459,139.373,139.182,139.0255
2002-02-04T11:00:00+00:00,136.191,10.326,33.3205,139.8765,139.614,139.542,139.465,139.383,139.2975,139.182,138.9485
2002-02-05T07:00:00+00:00,0.0,0.0,0.0,139.7995,139.614,139.6185,139.541,139.459,139.373,139.258,139.18
2002-02-05T07:30:00+00:00,0.994,0.0,0.0,139.8765,139.7665,139.6945,139.617,139.611,139.525,139.41,139.3345
2002-02-05T08:00:00+00:00,5.9645,0.0,0.0,139.8765,139.7665,139.6945,139.693,139.611,139.601,139.486,139.4115
2002-02-05T08:30:00+00:00,12.9235,0.0,0.0,139.8765,139.8425,139.7705,139.7695,139.687,139.677,139.5625,139.489
2002-02-05T09:00:00+00:00,25.8465,0.0,0.0,139.9535,139.9185,139.923,139.9215,139.839,139.829,139.7145,139.566
2002-02-05T09:30:00+00:00,31.811,0.0,0.0,139.9535,139.995,139.999,139.9975,139.915,139.905,139.7905,139.643
2002-02-05T10:00:00+00:00,35.7875,0.0,0.0,139.8765,139.995,139.999,139.9215,139.915,139.829,139.7145,139.643
2002-02-05T10:30:00+00:00,17.894000000000002,0.0,0.0,139.8765,139.995,139.999,139.9215,139.915,139.829,139.7905,139.7205
2002-02-05T11:00:00+00:00,25.8465,0.0,0.0,139.8765,139.995,139.999,139.9975,139.915,139.905,139.7905,139.7205
2002-02-06T07:00:00+00:00,0.0,0.0,0.0,139.108,139.69,139.8465,139.9215,139.915,139.981,139.943,139.952
2002-02-06T07:30:00+00:00,3.976,0.0,0.0,139.2615,139.7665,139.923,139.9215,139.991,139.981,139.943,139.875
2002-02-06T08:00:00+00:00,11.929499999999999,0.0,0.0,139.2615,139.69,139.7705,139.7695,139.763,139.753,139.6385,139.566
2002-02-06T08:30:00+00:00,27.8345,0.0,0.0,139.2615,139.5375,139.6185,139.693,139.687,139.677,139.6385,139.566
2002-02-06T09:00:00+00:00,63.622,3.935,17.9735,139.2615,139.614,139.6945,139.693,139.763,139.753,139.7145,139.7205
2002-02-06T09:30:00+00:00,26.8405,0.358,1.5455,139.2615,139.5375,139.6185,139.693,139.687,139.753,139.7145,139.643
2002-02-06T10:00:00+00:00,21.869999999999997,0.0,0.0,139.3385,139.4615,139.542,139.541,139.535,139.601,139.5625,139.489
2002-02-06T10:30:00+00:00,12.923,0.0,0.0,139.3385,139.5375,139.542,139.617,139.611,139.601,139.5625,139.489
2002-02-06T11:00:00+00:00,19.881999999999998,0.0,0.0,139.2615,139.5375,139.6185,139.693,139.687,139.677,139.5625,139.489
2003-01-27T07:00:00+00:00,0.0,0.0,0.0,140.115,140.3445,140.4025,140.4115,140.3335,140.338,140.3025,140.2195
2003-01-27T07:30:00+00:00,2.114,0.0,0.0,140.115,140.3445,140.4025,140.329,140.3335,140.2555,140.22,140.2195
2003-01-27T08:00:00+00:00,12.684999999999999,0.0,0.0,140.115,140.3445,140.4025,140.4115,140.3335,140.2555,140.22,140.1365
2003-01-27T08:30:00+00:00,22.5515,0.0,0.0,140.115,140.3445,140.4025,140.329,140.3335,140.2555,140.1375,140.054
2003-01-27T09:00:00+00:00,26.075000000000003,0.0,0.0,140.202,140.3445,140.4025,140.329,140.3335,140.2555,140.22,140.1365
2003-01-27T09:30:00+00:00,33.827,0.0,0.0,140.202,140.4285,140.4025,140.4115,140.416,140.338,140.3025,140.2195
2003-01-27T10:00:00+00:00,40.17,0.0,0.0,140.2895,140.4285,140.4855,140.4945,140.416,140.4205,140.3025,140.3025
2003-01-27T10:30:00+00:00,45.103,0.0,0.0,140.3765,140.5125,140.4855,140.4945,140.499,140.503,140.385,140.3855
2003-01-27T11:00:00+00:00,42.989000000000004,0.0,0.0,140.3765,140.5125,140.4855,140.4945,140.499,140.4205,140.385,140.3025
2003-01-28T07:00:00+00:00,0.0,0.0,0.0,138.6315,138.4095,138.3305,138.26,138.1835,138.109,137.908,137.7325
2003-01-28T07:30:00+00:00,7.047000000000001,0.0,0.6805,138.6315,138.4095,138.3305,138.26,138.1835,138.109,137.9905,137.8155
2003-01-28T08:00:00+00:00,19.733,0.0,6.884,138.6315,138.4095,138.3305,138.26,138.1835,138.109,137.908,137.7325
