,ASWDIFD_S,ASWDIR_S,ASWDIRN_S,T: 10.0m,T: 80.0m,T: 100.0m,T: 120.0m,T: 140.0m,T: 160.0m,T: 200.0m,T: 240.0m
2002-09-26T07:00:00+00:00,71.2745,22.884,98.285,142.5345,142.317,142.322,142.3425,142.338,142.2485,142.156,141.9825
2002-09-26T07:30:00+00:00,83.522,4.7509999999999994,15.9115,142.7755,142.408,142.411,142.427,142.338,142.3335,142.2405,142.0665
2002-09-26T08:00:00+00:00,146.899,11.079,30.488999999999997,143.0695,142.682,142.5895,142.512,142.423,142.3335,142.2405,142.0665
2002-09-26T08:30:00+00:00,188.60399999999998,22.5685,54.2235,143.3045,142.8645,142.7685,142.6815,142.5925,142.5025,142.2405,142.0665
2002-09-26T09:00:00+00:00,201.6225,19.2885,42.71,143.485,143.047,142.947,142.8515,142.762,142.672,142.4935,142.235
2002-09-26T09:30:00+00:00,149.31900000000002,4.3635,8.957,143.589,143.1385,143.0365,142.936,142.8465,142.7565,142.578,142.4035
2002-09-26T10:00:00+00:00,103.31,55.1385,104.846,143.407,143.047,142.947,142.936,142.8465,142.7565,142.578,142.4035
2002-09-26T10:30:00+00:00,92.14500000000001,97.495,180.481,143.336,142.956,142.8575,142.7665,142.677,142.587,142.325,142.151
2002-09-26T11:00:00+00:00,180.7985,12.2815,22.4005,143.2435,142.7735,142.679,142.597,142.5075,142.418,142.2405,141.9825
2002-09-27T07:00:00+00:00,116.7885,38.1005,161.8755,139.2265,139.4865,139.6425,139.7975,139.966,140.0485,140.2145,140.299
2002-09-27T07:30:00+00:00,146.547,63.6215,212.5215,139.606,139.669,139.821,139.967,140.0505,140.133,140.299,140.299
2002-09-27T08:00:00+00:00,170.70499999999998,99.0135,277.174,140.0045,139.852,139.9105,140.052,140.1355,140.2175,140.3835,140.383
2002-09-27T08:30:00+00:00,165.748,175.6725,430.9365,140.4245,140.0345,140.089,140.1365,140.22,140.2175,140.3835,140.383
2002-09-27T09:00:00+00:00,207.62650000000002,161.67649999999998,357.9625,140.839,140.3995,140.357,140.2215,140.22,140.3025,140.3835,140.383
2002-09-27T09:30:00+00:00,202.613,212.499,434.9405,141.2115,140.765,140.714,140.561,140.4745,140.4715,140.3835,140.383
2002-09-27T10:00:00+00:00,239.8915,164.284,319.8835,141.5265,141.13,140.982,140.9,140.813,140.7255,140.552,140.383
2002-09-27T10:30:00+00:00,280.004,77.207,143.865,141.7485,141.3125,141.25,141.1545,140.9825,140.8945,140.721,140.5515
2002-09-27T11:00:00+00:00,251.858,172.95749999999998,317.8175,141.95,141.495,141.4285,141.3245,141.237,141.064,140.89,140.72
2002-09-28T07:00:00+00:00,90.7515,10.6385,51.41,142.3195,142.317,142.411,142.427,142.423,142.418,142.4095,142.3195
2002-09-28T07:30:00+00:00,124.34899999999999,4.298,13.7815,142.5655,142.4995,142.5005,142.512,142.5075,142.5025,142.4095,142.3195
2002-09-28T08:00:00+00:00,151.096,4.1615,12.4545,142.9505,142.5905,142.5895,142.512,142.5075,142.5025,142.4095,142.4035
2002-09-28T08:30:00+00:00,143.234,0.2915,0.7235,143.1915,142.7735,142.679,142.597,142.5075,142.5025,142.4095,142.3195
2002-09-28T09:00:00+00:00,157.942,0.381,0.8445,143.3875,142.956,142.8575,142.7665,142.677,142.587,142.4935,142.4035
2002-09-28T09:30:00+00:00,177.4545,0.911,1.849,143.6015,143.23,143.1255,143.021,142.931,142.841,142.578,142.4035
2002-09-28T10:00:00+00:00,252.221,31.575499999999998,61.1145,143.9455,143.5035,143.3935,143.3605,143.27,143.095,142.9155,142.74
2002-09-28T10:30:00+00:00,224.918,201.414,379.4865,144.2285,143.7775,143.6615,143.53,143.4395,143.349,143.169,142.9925
2002-09-28T11:00:00+00:00,236.047,175.79149999999998,326.847,144.385,143.869,143.84,143.6995,143.609,143.518,143.2535,143.077
2002-09-29T07:00:00+00:00,102.417,11.0435,46.007000000000005,143.549,143.321,143.3045,143.2755,143.1855,143.1795,143.0,142.8245
2002-09-29T07:30:00+00:00,129.2095,20.0445,72.8775,143.809,143.4125,143.3935,143.2755,143.1855,143.095,143.0,142.8245
2002-09-29T08:00:00+00:00,101.615,0.03,0.0965,143.967,143.595,143.483,143.445,143.355,143.264,143.0845,142.9085
2002-09-29T08:30:00+00:00,112.0145,0.018000000000000002,0.064,144.1055,143.7775,143.6615,143.53,143.4395,143.349,143.169,143.077
2002-09-29T09:00:00+00:00,137.2705,0.11349999999999999,0.2575,144.29,143.96,143.84,143.6995,143.609,143.518,143.338,143.161
2002-09-29T09:30:00+00:00,171.17,0.53,1.1099999999999999,144.4915,144.143,144.019,143.8695,143.7785,143.687,143.5065,143.3295
2002-09-29T10:00:00+00:00,176.8825,0.494,0.989,144.5935,144.234,144.108,143.954,143.863,143.772,143.591,143.4135
2002-09-29T10:30:00+00:00,150.08499999999998,0.14250000000000002,0.2655,144.6235,144.234,144.108,144.039,143.948,143.8565,143.591,143.4135
2002-09-29T11:00:00+00:00,187.68,4.596,8.6035,144.7835,144.4165,144.2865,144.2085,144.1175,144.0255,143.76,143.582
2002-09-30T07:00:00+00:00,96.1785,53.4655,235.903,143.2335,143.1385,143.1255,143.106,143.1005,143.095,143.0,142.9085
2002-09-30T07:30:00+00:00,127.4225,68.4735,250.7535,143.5415,143.23,143.215,143.1905,143.1005,143.095,143.0,142.9925
2002-09-30T08:00:00+00:00,178.95499999999998,43.7915,128.082,143.937,143.5035,143.483,143.3605,143.27,143.1795,143.0,142.9925
