,ASWDIFD_S,ASWDIR_S,ASWDIRN_S,T: 10.0m,T: 80.0m,T: 100.0m,T: 120.0m,T: 140.0m,T: 160.0m,T: 200.0m,T: 240.0m
2002-01-27T07:00:00+00:00,0.0,0.0,0.0,140.1335,139.8475,139.787,139.683,139.612,139.544,139.3695,139.28
2002-01-27T07:30:00+00:00,0.0,0.0,0.0235,140.2315,139.9355,139.875,139.77,139.698,139.629,139.5395,139.4505
2002-01-27T08:00:00+00:00,14.848500000000001,4.2795000000000005,81.3065,140.2315,139.9355,139.875,139.77,139.698,139.629,139.4545,139.28
2002-01-27T08:30:00+00:00,31.7215,28.244,289.813,140.1335,139.8475,139.787,139.683,139.612,139.544,139.3695,139.11
2002-01-27T09:00:00+00:00,43.1955,66.759,459.416,140.1335,139.8475,139.787,139.683,139.612,139.544,139.3695,139.11
2002-01-27T09:30:00+00:00,57.3685,84.7325,450.38800000000003,140.2315,140.0235,139.963,139.8575,139.784,139.714,139.5395,139.4505
2002-01-27T10:00:00+00:00,76.94200000000001,59.912,277.875,140.329,140.112,140.051,139.945,139.87,139.799,139.6245,139.4505
2002-01-27T10:30:00+00:00,70.8675,105.274,421.48,140.329,140.0235,139.963,139.8575,139.784,139.714,139.5395,139.365
2002-01-27T11:00:00+00:00,87.7405,100.9945,380.1155,140.2315,139.9355,139.875,139.77,139.698,139.629,139.4545,139.365
2002-01-28T07:00:00+00:00,0.0,0.0,0.0,141.0125,140.8165,140.7555,140.7305,140.6445,140.5645,140.4735,140.3865
2002-01-28T07:30:00+00:00,0.675,0.0,0.0155,141.0125,140.9045,140.8435,140.7305,140.6445,140.6495,140.4735,140.3865
2002-01-28T08:00:00+00:00,18.2235,5.9915,111.378,141.0125,140.8165,140.7555,140.6435,140.5585,140.5645,140.3885,140.3015
2002-01-28T08:30:00+00:00,33.7465,34.2355,333.8985,140.915,140.8165,140.7555,140.6435,140.5585,140.4795,140.3885,140.3015
2002-01-28T09:00:00+00:00,43.870000000000005,69.327,468.54600000000005,140.915,140.8165,140.7555,140.6435,140.5585,140.4795,140.3885,140.216
2002-01-28T09:30:00+00:00,51.9695,105.274,549.7660000000001,140.915,140.7285,140.6675,140.6435,140.5585,140.4795,140.304,140.131
2002-01-28T10:00:00+00:00,68.8425,118.112,524.0029999999999,140.915,140.7285,140.6675,140.556,140.4725,140.3945,140.304,140.131
2002-01-28T10:30:00+00:00,104.6135,64.1915,256.5245,140.915,140.7285,140.5795,140.556,140.4725,140.3945,140.219,140.046
2002-01-28T11:00:00+00:00,89.765,0.856,3.476,140.817,140.552,140.4915,140.4685,140.3865,140.3095,140.134,139.961
2002-01-29T07:00:00+00:00,0.0,0.0,0.0,139.548,139.231,139.0825,138.9845,138.923,138.864,138.605,138.429
2002-01-29T07:30:00+00:00,0.675,0.0,0.0,139.548,139.231,139.1705,139.0715,138.923,138.864,138.605,138.429
2002-01-29T08:00:00+00:00,10.124,0.0,0.0,139.548,139.231,139.1705,139.0715,138.923,138.864,138.69,138.429
2002-01-29T08:30:00+00:00,26.997500000000002,0.0,0.0,139.548,139.231,139.1705,139.0715,138.923,138.864,138.605,138.429
2002-01-29T09:00:00+00:00,41.170500000000004,0.0,0.0,139.548,139.231,139.0825,138.9845,138.923,138.864,138.605,138.429
2002-01-29T09:30:00+00:00,53.319500000000005,0.0,0.0,139.548,139.231,139.0825,138.9845,138.923,138.779,138.605,138.429
2002-01-29T10:00:00+00:00,65.468,0.0,0.0235,139.45,139.055,138.9945,138.897,138.751,138.694,138.4355,138.259
2002-01-29T10:30:00+00:00,74.9165,0.0,0.063,139.1575,138.7905,138.7305,138.635,138.493,138.439,138.1805,138.0035
2002-01-29T11:00:00+00:00,66.818,0.0,0.0,139.0595,138.6145,138.5545,138.4605,138.3205,138.2685,138.0955,137.8335
2002-01-30T07:00:00+00:00,0.0,0.0,0.0,140.329,140.112,140.051,140.032,140.042,140.0545,140.049,140.131
2002-01-30T07:30:00+00:00,1.35,0.0,0.3065,140.329,140.112,140.051,140.032,140.042,140.0545,140.134,140.131
2002-01-30T08:00:00+00:00,20.247500000000002,0.0,0.582,140.329,140.2,140.227,140.294,140.3005,140.3095,140.3885,140.3865
2002-01-30T08:30:00+00:00,31.7215,0.0,0.0,140.329,140.2,140.315,140.3815,140.4725,140.4795,140.4735,140.3865
2002-01-30T09:00:00+00:00,37.796,0.0,0.0,140.329,140.288,140.315,140.3815,140.3865,140.4795,140.4735,140.3865
2002-01-30T09:30:00+00:00,42.5205,0.0,0.0,140.2315,140.112,140.139,140.1195,140.1285,140.1395,140.134,140.131
2002-01-30T10:00:00+00:00,50.6195,0.0,0.0,140.1335,139.8475,139.875,139.945,139.956,139.9695,140.049,140.046
2002-01-30T10:30:00+00:00,51.9695,0.0,0.0,139.9385,139.6715,139.611,139.508,139.5255,139.459,139.5395,139.6205
2002-01-30T11:00:00+00:00,37.795500000000004,0.0,0.0,139.841,139.5835,139.523,139.508,139.5255,139.544,139.6245,139.7055
2002-01-31T07:00:00+00:00,0.0,0.0,0.0,140.329,140.112,140.051,139.945,139.87,139.799,139.7095,139.5355
2002-01-31T07:30:00+00:00,0.675,0.0,0.0,140.329,140.0235,139.963,139.945,139.87,139.799,139.6245,139.4505
2002-01-31T08:00:00+00:00,18.898,0.0,0.0,140.2315,140.0235,139.963,139.8575,139.784,139.714,139.5395,139.4505
2002-01-31T08:30:00+00:00,39.821,1.712,10.632,140.2315,139.9355,139.875,139.77,139.784,139.714,139.6245,139.5355
2002-01-31T09:00:00+00:00,65.4675,6.8475,44.81700000000001,140.2315,139.9355,139.875,139.77,139.698,139.629,139.6245,139.5355
2002-01-31T09:30:00+00:00,79.64150000000001,5.1355,24.0875,140.2315,139.9355,139.875,139.77,139.698,139.629,139.4545,139.365
2002-01-31T10:00:00+00:00,93.14,7.703,29.607999999999997,140.2315,139.9355,139.875,139.77,139.698,139.629,139.5395,139.365
2002-01-31T10:30:00+00:00,103.26400000000001,50.4975,190.215,140.1335,139.8475,139.787,139.683,139.612,139.544,139.4545,139.28
2002-01-31T11:00:00+00:00,97.86449999999999,71.0385,251.6485,140.1335,139.8475,139.787,139.683,139.612,139.544,139.5395,139.4505
2002-02-01T07:00:00+00:00,0.0,0.0,0.0,140.4145,140.1475,140.075,139.9975,139.991,139.905,139.7905,139.566
2002-02-01T07:30:00+00:00,2.9825,0.0185,0.911,140.3375,140.1475,140.075,139.9975,139.915,139.829,139.7145,139.566
2002-02-01T08:00:00+00:00,28.8285,0.6605,11.687,140.3375,140.071,139.999,139.9215,139.839,139.829,139.6385,139.566
2002-02-01T08:30:00+00:00,58.6515,3.0885,25.634999999999998,140.3375,140.071,139.999,139.9215,139.915,139.829,139.7145,139.643
2002-02-01T09:00:00+00:00,81.5155,3.0330000000000004,18.8765,140.3375,140.1475,140.075,139.9975,139.991,139.981,139.8665,139.7975
2002-02-01T09:30:00+00:00,102.39150000000001,4.177,19.9665,140.261,140.071,140.075,140.0735,139.991,139.981,139.8665,139.7205
2002-02-01T10:00:00+00:00,123.2675,9.74,40.136,140.184,139.995,139.999,139.9975,139.915,139.905,139.8665,139.7205
