,ASWDIFD_S,ASWDIR_S,ASWDIRN_S,T: 10.0m,T: 80.0m,T: 100.0m,T: 120.0m,T: 140.0m,T: 160.0m,T: 200.0m,T: 240.0m
2002-11-26T07:00:00+00:00,21.1895,0.0,0.0,135.03,134.8385,134.8175,134.7875,134.8195,134.7545,134.7315,134.692
2002-11-26T07:30:00+00:00,58.075,0.0,0.0,135.1015,134.921,134.9055,134.885,134.907,134.8335,134.8105,134.772
2002-11-26T08:00:00+00:00,98.8845,0.0,0.04,135.1835,134.991,134.962,134.9825,134.907,134.9125,134.8105,134.772
2002-11-26T08:30:00+00:00,136.555,0.0,0.294,135.233,135.019,134.991,134.9825,134.907,134.9125,134.889,134.8515
2002-11-26T09:00:00+00:00,182.073,0.9915,2.4475,135.3205,135.0895,135.0615,135.0805,134.994,134.9915,134.968,134.9315
2002-11-26T09:30:00+00:00,228.376,5.9485,17.0915,135.3895,135.131,135.09,135.0805,135.0815,134.9915,134.968,134.9315
2002-11-26T10:00:00+00:00,239.3635,69.398,196.09,135.4495,135.1765,135.1265,135.0805,135.0815,135.0705,135.0465,135.0115
2002-11-26T10:30:00+00:00,232.3,110.04599999999999,295.26750000000004,135.5125,135.23,135.1745,135.178,135.169,135.1495,135.1255,135.0915
2002-11-26T11:00:00+00:00,240.148,103.106,274.1405,135.558,135.2645,135.2045,135.178,135.169,135.1495,135.1255,135.0915
2002-11-27T07:00:00+00:00,16.481,0.0,0.0,135.5085,135.4365,135.3955,135.373,135.3435,135.2285,135.2045,135.0915
2002-11-27T07:30:00+00:00,46.303,0.0,0.0,135.5095,135.435,135.396,135.373,135.3435,135.2285,135.2045,135.0915
2002-11-27T08:00:00+00:00,80.834,0.0,0.0,135.509,135.4285,135.387,135.373,135.3435,135.2285,135.2045,135.0915
2002-11-27T08:30:00+00:00,115.36500000000001,0.0,0.008,135.487,135.3725,135.329,135.2755,135.256,135.2285,135.1255,135.0115
2002-11-27T09:00:00+00:00,146.757,0.0,0.032,135.4445,135.2965,135.257,135.178,135.169,135.1495,135.0465,135.0115
2002-11-27T09:30:00+00:00,178.149,0.0,0.1745,135.479,135.304,135.266,135.2755,135.169,135.1495,135.1255,135.0115
2002-11-27T10:00:00+00:00,211.89499999999998,0.0,1.1125,135.5685,135.3665,135.325,135.2755,135.256,135.2285,135.1255,135.0915
2002-11-27T10:30:00+00:00,231.515,0.0,1.875,135.638,135.403,135.3555,135.2755,135.256,135.2285,135.2045,135.0915
2002-11-27T11:00:00+00:00,255.05900000000003,3.9655000000000005,9.8445,135.6705,135.4035,135.362,135.2755,135.256,135.2285,135.2045,135.171
2002-11-28T07:00:00+00:00,18.0505,12.8885,229.454,134.888,135.086,135.1095,135.0805,135.0815,135.1495,135.1255,135.171
2002-11-28T07:30:00+00:00,34.531,64.441,545.3805,134.837,135.0535,135.072,135.0805,135.0815,135.0705,135.1255,135.0915
2002-11-28T08:00:00+00:00,46.303,125.908,700.7974999999999,134.7945,135.0195,135.0535,135.0805,135.0815,135.0705,135.0465,135.0915
2002-11-28T08:30:00+00:00,54.935500000000005,186.38400000000001,788.8115,134.7955,135.0295,135.071,135.0805,135.0815,135.0705,135.0465,135.0915
2002-11-28T09:00:00+00:00,61.2145,237.937,842.1265000000001,134.828,135.066,135.111,135.0805,135.169,135.1495,135.1255,135.0915
2002-11-28T09:30:00+00:00,70.632,277.59349999999995,865.169,134.88,135.125,135.1745,135.178,135.169,135.1495,135.1255,135.171
2002-11-28T10:00:00+00:00,88.6825,293.45550000000003,838.8765000000001,134.906,135.157,135.2065,135.178,135.256,135.2285,135.2045,135.171
2002-11-28T10:30:00+00:00,91.8215,313.2835,853.568,134.9725,135.2145,135.2475,135.2755,135.256,135.2285,135.283,135.251
2002-11-28T11:00:00+00:00,84.7585,330.13800000000003,885.47,135.0575,135.286,135.312,135.2755,135.256,135.307,135.362,135.331
2002-11-29T07:00:00+00:00,18.0505,0.0,0.0,134.1915,134.212,134.207,134.202,134.121,134.0445,133.9435,133.893
2002-11-29T07:30:00+00:00,59.644499999999994,0.0,0.127,134.376,134.3615,134.3545,134.2995,134.296,134.281,134.1015,134.053
2002-11-29T08:00:00+00:00,98.0995,0.0,0.37349999999999994,134.126,134.0605,134.0745,134.104,134.034,134.0445,134.0225,133.893
2002-11-29T08:30:00+00:00,134.9855,0.0,0.5405,134.1755,134.1245,134.119,134.104,134.034,133.9655,133.865,133.7335
2002-11-29T09:00:00+00:00,177.36450000000002,0.0,2.241,134.1495,133.9435,133.9295,133.909,133.8595,133.8075,133.7075,133.5735
2002-11-29T09:30:00+00:00,216.60399999999998,2.9745,7.747,134.16,133.888,133.8595,133.8115,133.772,133.8075,133.7075,133.5735
