,ASWDIFD_S,ASWDIR_S,ASWDIRN_S,T: 10.0m,T: 80.0m,T: 100.0m,T: 120.0m,T: 140.0m,T: 160.0m,T: 200.0m,T: 240.0m
2002-09-26T07:00:00+00:00,47.346000000000004,0.0,0.0,140.218,139.852,139.821,139.7975,139.712,139.6255,139.539,139.4575
2002-09-26T07:30:00+00:00,19.9615,0.0,0.0,140.1975,139.943,139.821,139.7975,139.712,139.71,139.539,139.4575
2002-09-26T08:00:00+00:00,43.364000000000004,0.0,0.0,140.174,139.943,139.821,139.7975,139.712,139.71,139.539,139.4575
2002-09-26T08:30:00+00:00,75.88,0.0,0.0,140.307,139.943,139.9105,139.7975,139.7965,139.71,139.6235,139.5415
2002-09-26T09:00:00+00:00,57.914,0.0,0.0,140.385,140.0345,139.9105,139.882,139.7965,139.71,139.6235,139.5415
2002-09-26T09:30:00+00:00,80.6585,0.0,0.0,140.416,140.0345,139.9105,139.882,139.7965,139.71,139.539,139.4575
2002-09-26T10:00:00+00:00,192.8975,17.574,28.9695,140.5685,140.1255,140.089,139.967,139.881,139.7945,139.539,139.4575
2002-09-26T10:30:00+00:00,259.91999999999996,42.6605,69.43599999999999,140.9095,140.3995,140.357,140.2215,140.1355,140.0485,139.7925,139.6255
2002-09-26T11:00:00+00:00,233.612,9.0665,14.625499999999999,141.0255,140.582,140.446,140.391,140.305,140.133,139.961,139.794
2002-09-27T07:00:00+00:00,69.04849999999999,0.006,0.016,139.8475,139.4865,139.3745,139.2885,139.2035,139.1175,138.9485,138.7
2002-09-27T07:30:00+00:00,160.607,6.221,16.4665,139.913,139.4865,139.3745,139.2885,139.2035,139.1175,138.9485,138.7
2002-09-27T08:00:00+00:00,141.697,1.25,3.0069999999999997,139.8885,139.4865,139.3745,139.2885,139.1185,139.033,138.864,138.7
2002-09-27T08:30:00+00:00,143.4075,0.4285,0.852,139.7255,139.304,139.196,139.1185,139.034,138.9485,138.7795,138.5315
2002-09-27T09:00:00+00:00,253.033,12.639,23.582,139.9965,139.578,139.4635,139.2885,139.2035,139.1175,138.9485,138.7
2002-09-27T09:30:00+00:00,260.76750000000004,9.399999999999999,16.555,139.9785,139.4865,139.3745,139.2885,139.2035,139.1175,138.864,138.7
2002-09-27T10:00:00+00:00,281.561,13.895,23.333,139.964,139.4865,139.3745,139.2885,139.1185,139.033,138.864,138.6155
2002-09-27T10:30:00+00:00,282.9295,11.3945,18.6695,139.974,139.4865,139.3745,139.2885,139.2035,139.033,138.864,138.7
2002-09-27T11:00:00+00:00,283.5265,11.865,19.2885,140.0905,139.578,139.4635,139.373,139.288,139.202,138.9485,138.784
2002-09-28T07:00:00+00:00,67.62950000000001,203.6345,683.3465,136.8995,137.2955,137.32,137.422,137.509,137.5945,137.7665,137.858
2002-09-28T07:30:00+00:00,74.95599999999999,275.01300000000003,750.732,137.417,137.2955,137.4095,137.507,137.5935,137.679,137.851,137.858
2002-09-28T08:00:00+00:00,80.45400000000001,342.20050000000003,799.4165,138.0235,137.6605,137.588,137.5915,137.6785,137.7635,137.851,137.858
2002-09-28T08:30:00+00:00,84.5585,402.6255,835.091,138.544,138.117,138.0345,137.931,137.848,137.7635,137.851,137.858
2002-09-28T09:00:00+00:00,87.78,453.7215,860.008,139.007,138.5735,138.481,138.355,138.2715,138.102,137.9355,137.774
