,ASWDIFD_S,ASWDIR_S,ASWDIRN_S,T: 10.0m,T: 80.0m,T: 100.0m,T: 120.0m,T: 140.0m,T: 160.0m,T: 200.0m,T: 240.0m
2002-10-27T07:00:00+00:00,3.1355,0.0,0.0,143.711,143.4815,143.4385,143.3865,143.259,143.1975,143.066,142.9185
2002-10-27T07:30:00+00:00,7.871,0.0,0.0,143.711,143.4815,143.4385,143.3865,143.259,143.1975,143.066,142.9185
2002-10-27T08:00:00+00:00,6.2335,0.0,0.0,143.6175,143.404,143.3615,143.31,143.182,143.1205,142.9895,142.842
2002-10-27T08:30:00+00:00,6.619999999999999,0.0,0.0,143.6175,143.4815,143.3615,143.31,143.259,143.1205,142.9895,142.842
2002-10-27T09:00:00+00:00,7.388,0.0,0.0,143.711,143.4815,143.4385,143.31,143.259,143.1975,143.066,142.842
2002-10-27T09:30:00+00:00,22.676000000000002,0.0,0.0,143.711,143.4815,143.3615,143.31,143.182,143.1205,142.9895,142.842
2002-10-27T10:00:00+00:00,31.869,0.0,0.0,143.8975,143.714,143.669,143.617,143.489,143.428,143.296,143.1485
2002-10-27T10:30:00+00:00,119.54650000000001,0.27749999999999997,0.617,143.711,143.559,143.4385,143.3865,143.259,143.1975,142.9895,142.842
2002-10-27T11:00:00+00:00,130.2255,2.0045,4.296,143.3375,143.0935,142.9775,142.926,142.798,142.7365,142.529,142.3055
2002-10-28T07:00:00+00:00,27.994500000000002,21.0285,246.88600000000002,138.767,139.0605,139.214,139.393,139.4945,139.6645,139.9985,140.083
2002-10-28T07:30:00+00:00,45.205,71.4265,463.899,138.8605,139.2155,139.368,139.547,139.725,139.818,139.9985,140.16
2002-10-28T08:00:00+00:00,56.757000000000005,130.8175,591.903,139.2335,139.293,139.368,139.393,139.4945,139.588,139.7685,139.93
2002-10-28T08:30:00+00:00,64.7705,190.851,676.4345000000001,139.6065,139.293,139.214,139.3165,139.418,139.511,139.6915,139.8535
2002-10-28T09:00:00+00:00,70.727,246.4185,733.91,139.8865,139.5255,139.4445,139.393,139.4945,139.6645,139.9215,140.083
2002-10-28T09:30:00+00:00,75.1095,295.00300000000004,774.7159999999999,140.353,139.991,139.8285,139.777,139.802,139.972,140.152,140.16
2002-10-28T10:00:00+00:00,78.279,333.956,801.9225,140.819,140.379,140.2895,140.161,140.109,140.1255,140.2285,140.2365
2002-10-28T10:30:00+00:00,80.3655,361.799,818.3779999999999,141.1925,140.7665,140.5965,140.545,140.4165,140.356,140.152,140.083
2002-10-28T11:00:00+00:00,81.679,378.47,827.674,141.472,140.9995,140.904,140.7755,140.724,140.586,140.382,140.2365
2002-10-29T07:00:00+00:00,26.134999999999998,0.005,0.0235,138.9535,139.0605,139.1375,139.2395,139.341,139.434,139.615,139.7765
2002-10-29T07:30:00+00:00,64.8335,0.488,2.9429999999999996,139.14,138.9825,139.1375,139.163,139.264,139.3575,139.5385,139.7
2002-10-29T08:00:00+00:00,103.6585,2.3845,10.728,139.327,138.9825,139.0605,139.086,139.1875,139.204,139.385,139.547
2002-10-29T08:30:00+00:00,134.7885,4.332,15.3795,139.5135,139.138,139.0605,139.086,139.1875,139.2805,139.4615,139.6235
2002-10-29T09:00:00+00:00,170.679,13.3,39.928,139.793,139.3705,139.291,139.2395,139.1875,139.2805,139.5385,139.7765
2002-10-29T09:30:00+00:00,190.71050000000002,11.48,30.7665,140.073,139.681,139.598,139.47,139.418,139.434,139.4615,139.547
2002-10-29T10:00:00+00:00,213.256,15.71,38.061,140.446,139.991,139.9055,139.777,139.725,139.588,139.385,139.317
2002-10-29T10:30:00+00:00,224.485,18.69,42.974000000000004,140.726,140.3015,140.2125,140.0845,139.9555,139.895,139.6915,139.47
2002-10-29T11:00:00+00:00,214.1,15.34,34.042,140.9125,140.4565,140.3665,140.238,140.186,140.0485,139.845,139.7
2002-10-30T07:00:00+00:00,5.1715,0.0,0.0,142.125,142.085,142.133,142.2345,142.337,142.4295,142.529,142.612
2002-10-30T07:30:00+00:00,22.655,0.0,0.0,142.125,142.0075,141.979,142.0045,142.1065,142.122,142.299,142.3055
2002-10-30T08:00:00+00:00,41.4775,0.0155,0.07100000000000001,142.2185,142.0075,141.979,141.9275,141.953,141.892,141.9155,141.9225
2002-10-30T08:30:00+00:00,31.3485,0.0,0.0,142.3115,142.0075,141.979,142.0045,141.953,141.9685,141.9925,141.999
2002-10-30T09:00:00+00:00,52.744,0.005,0.008,142.3115,142.0075,141.979,141.9275,141.953,141.9685,141.9925,142.0755
2002-10-30T09:30:00+00:00,91.489,0.11299999999999999,0.301,142.2185,141.8525,141.8255,141.8505,141.799,141.892,141.9155,142.0755
2002-10-30T10:00:00+00:00,85.6585,0.0515,0.1265,142.2185,141.8525,141.749,141.697,141.7225,141.738,141.7625,141.846
2002-10-30T10:30:00+00:00,84.445,0.0,0.0,142.3115,141.93,141.9025,141.774,141.799,141.815,141.7625,141.769
2002-10-30T11:00:00+00:00,97.1725,0.005,0.016,142.405,142.085,141.979,141.9275,141.953,141.892,141.9155,141.9225
2002-10-31T07:00:00+00:00,18.5625,1.141,17.444499999999998,142.3115,142.3955,142.44,142.542,142.5675,142.583,142.606,142.612
2002-10-31T07:30:00+00:00,32.4985,0.0615,0.554,142.3115,142.3955,142.44,142.465,142.4905,142.5065,142.529,142.5355
2002-10-31T08:00:00+00:00,47.269999999999996,0.0925,0.3955,142.405,142.3955,142.44,142.465,142.4905,142.5065,142.529,142.5355
2002-10-31T08:30:00+00:00,111.512,34.045500000000004,123.281,142.498,142.473,142.517,142.542,142.5675,142.583,142.606,142.612
2002-10-31T09:00:00+00:00,134.3265,66.663,207.50349999999997,142.6845,142.473,142.517,142.542,142.5675,142.583,142.606,142.612
2002-10-31T09:30:00+00:00,141.0935,115.15899999999999,313.918,142.8715,142.5505,142.517,142.542,142.4905,142.5065,142.529,142.5355
2002-10-31T10:00:00+00:00,142.3445,153.53199999999998,382.548,143.058,142.7055,142.5935,142.542,142.4905,142.5065,142.529,142.5355
2002-10-31T10:30:00+00:00,165.159,134.2405,315.5475,143.3375,142.9385,142.824,142.6955,142.644,142.583,142.606,142.612
2002-10-31T11:00:00+00:00,189.96300000000002,46.456,105.243,143.524,143.0935,143.0545,142.926,142.798,142.7365,142.606,142.612
2002-11-01T07:00:00+00:00,21.1895,0.9915,15.3745,142.927,142.914,142.9245,142.986,143.026,143.0425,143.083,142.9995
2002-11-01T07:30:00+00:00,38.455,0.0,0.6515,142.949,142.927,142.969,142.986,143.026,143.1215,143.1615,143.0795
2002-11-01T08:00:00+00:00,63.568999999999996,0.0,0.5165,143.024,143.0065,143.063,143.084,143.2005,143.2005,143.1615,143.1595
2002-11-01T08:30:00+00:00,113.011,4.957,18.712,143.2255,143.0915,143.1465,143.1815,143.2005,143.2795,143.2405,143.1595
2002-11-01T09:00:00+00:00,138.909,11.8965,38.632,143.4965,143.174,143.1565,143.1815,143.2005,143.2005,143.1615,143.1595
2002-11-01T09:30:00+00:00,102.8085,0.0,0.5955,143.6735,143.33,143.236,143.1815,143.1135,143.0425,143.004,142.9995
2002-11-01T10:00:00+00:00,146.757,1.983,5.244000000000001,143.778,143.4165,143.3195,143.1815,143.1135,143.0425,142.9255,142.84
2002-11-01T10:30:00+00:00,196.984,35.6905,84.621,143.961,143.554,143.453,143.3765,143.288,143.1215,142.9255,142.76
2002-11-01T11:00:00+00:00,213.465,39.656000000000006,90.445,144.1625,143.7435,143.6415,143.572,143.4625,143.3585,143.1615,142.92
2002-11-02T07:00:00+00:00,0.785,0.0,0.0,143.3105,143.0555,142.9815,142.8885,142.8515,142.806,142.689,142.6005
2002-11-02T07:30:00+00:00,1.57,0.0,0.0,143.342,143.0845,143.008,142.8885,142.8515,142.806,142.689,142.6005
2002-11-02T08:00:00+00:00,3.9239999999999995,0.0,0.0,143.344,143.108,143.0385,142.986,142.9385,142.806,142.689,142.6005
2002-11-02T08:30:00+00:00,7.848,0.0,0.0,143.316,143.0645,142.993,142.8885,142.8515,142.806,142.7675,142.68
2002-11-02T09:00:00+00:00,7.063,0.0,0.0,143.3305,143.081,143.011,142.986,142.8515,142.806,142.7675,142.68
2002-11-02T09:30:00+00:00,8.6325,0.0,0.0,143.302,143.074,143.0145,142.986,142.9385,142.8845,142.7675,142.68
2002-11-02T10:00:00+00:00,22.759,0.0,0.0,143.316,143.1055,143.06,142.986,142.9385,142.8845,142.8465,142.68
2002-11-02T10:30:00+00:00,46.303,0.0,0.0,143.3485,143.1465,143.1075,143.084,143.026,142.9635,142.9255,142.84
2002-11-02T11:00:00+00:00,51.012,0.0,0.0,143.4295,143.151,143.1005,143.084,143.026,142.9635,142.8465,142.76
2002-11-03T07:00:00+00:00,24.3285,0.9915,17.854,143.477,143.3135,143.241,143.1815,143.1135,143.0425,142.8465,142.68
2002-11-03T07:30:00+00:00,41.593999999999994,4.957,50.0815,143.168,142.9825,142.9125,142.8885,142.764,142.727,142.5315,142.3605
2002-11-03T08:00:00+00:00,62.784000000000006,0.9915,3.21,143.0905,142.844,142.7635,142.6935,142.5895,142.49,142.374,142.2805
2002-11-03T08:30:00+00:00,98.0995,26.768,99.54299999999999,143.173,142.8755,142.788,142.6935,142.5895,142.49,142.374,142.201
2002-11-03T09:00:00+00:00,92.6065,86.2525,282.412,143.2195,142.907,142.814,142.6935,142.5895,142.569,142.374,142.201
2002-11-03T09:30:00+00:00,127.13749999999999,118.96900000000001,329.8315,143.179,142.825,142.7295,142.596,142.502,142.411,142.295,142.121
2002-11-03T10:00:00+00:00,114.5805,223.066,575.0895,143.3435,142.965,142.8665,142.791,142.677,142.569,142.374,142.201
2002-11-03T10:30:00+00:00,178.93349999999998,112.029,273.195,143.379,143.001,142.9005,142.791,142.677,142.569,142.374,142.201
2002-11-03T11:00:00+00:00,83.189,290.48199999999997,681.434,143.359,142.9555,142.853,142.791,142.677,142.569,142.374,142.121
2002-11-04T07:00:00+00:00,7.848,0.0,0.0,141.461,141.2265,141.179,141.1315,141.1055,140.9905,140.798,140.603
