,ASWDIFD_S,ASWDIR_S,ASWDIRN_S,T: 10.0m,T: 80.0m,T: 100.0m,T: 120.0m,T: 140.0m,T: 160.0m,T: 200.0m,T: 240.0m
2002-11-26T07:00:00+00:00,21.189999999999998,0.0,0.0,140.3855,140.8125,141.0125,141.2295,141.4545,141.622,141.98,142.201
2002-11-26T07:30:00+00:00,35.316,0.0,0.0,140.5265,140.966,141.1715,141.327,141.542,141.7795,142.0585,142.2805
2002-11-26T08:00:00+00:00,61.998999999999995,0.0,0.016,140.7035,141.093,141.2875,141.522,141.629,141.8585,142.1375,142.2805
2002-11-26T08:30:00+00:00,95.74549999999999,49.57,171.9275,140.9225,141.159,141.341,141.522,141.7165,141.8585,142.1375,142.2805
2002-11-26T09:00:00+00:00,130.2765,66.42399999999999,203.34449999999998,141.2435,141.2395,141.3975,141.522,141.7165,141.8585,142.1375,142.3605
2002-11-26T09:30:00+00:00,130.2765,118.9685,331.095,141.561,141.3235,141.4385,141.522,141.7165,141.8585,142.0585,142.3605
2002-11-26T10:00:00+00:00,116.9345,169.5305,451.01,141.858,141.518,141.5475,141.62,141.7165,141.8585,142.0585,142.3605
2002-11-26T10:30:00+00:00,128.7065,160.60750000000002,418.02,142.148,141.777,141.729,141.7175,141.891,141.9375,142.216,142.5205
2002-11-26T11:00:00+00:00,145.188,129.874,340.09749999999997,142.442,142.049,141.9495,141.9125,141.9785,142.0955,142.295,142.6005
2002-11-27T07:00:00+00:00,52.5815,0.9915,6.682,140.0275,140.2245,140.2895,140.351,140.407,140.5165,140.7195,141.0025
2002-11-27T07:30:00+00:00,87.11250000000001,6.9399999999999995,40.4355,140.1255,140.1795,140.2255,140.2535,140.3195,140.438,140.5615,140.763
2002-11-27T08:00:00+00:00,117.71950000000001,22.802500000000002,98.9155,140.2705,140.1625,140.1815,140.2535,140.2325,140.28,140.404,140.603
2002-11-27T08:30:00+00:00,143.618,26.768,98.4385,140.4715,140.207,140.215,140.2535,140.3195,140.359,140.483,140.763
2002-11-27T09:00:00+00:00,168.73149999999998,26.768,84.613,140.695,140.3485,140.314,140.351,140.3195,140.438,140.6405,140.843
2002-11-27T09:30:00+00:00,186.78199999999998,33.708,97.7635,140.941,140.565,140.467,140.351,140.407,140.438,140.6405,140.843
2002-11-27T10:00:00+00:00,198.55349999999999,41.638999999999996,111.81899999999999,141.1565,140.7705,140.6715,140.546,140.494,140.5165,140.6405,140.763
2002-11-27T10:30:00+00:00,202.478,51.553,135.2585,141.373,140.982,140.8825,140.7415,140.669,140.5955,140.6405,140.843
2002-11-27T11:00:00+00:00,200.12349999999998,59.484,156.76749999999998,141.595,141.202,141.1025,141.034,140.931,140.8325,140.798,140.9225
2002-11-28T07:00:00+00:00,35.316,34.6995,315.156,140.04,140.42,140.5455,140.6435,140.756,140.9115,141.0345,141.1625
2002-11-28T07:30:00+00:00,47.8725,85.26050000000001,491.62850000000003,140.07,140.4155,140.534,140.6435,140.756,140.8325,141.0345,141.1625
2002-11-28T08:00:00+00:00,55.7205,137.8055,600.2055,140.2215,140.4185,140.5195,140.6435,140.756,140.8325,140.9555,141.0825
