,ASWDIFD_S,ASWDIR_S,ASWDIRN_S,T: 10.0m,T: 80.0m,T: 100.0m,T: 120.0m,T: 140.0m,T: 160.0m,T: 200.0m,T: 240.0m
2002-04-26T07:00:00+00:00,120.83850000000001,0.3085,0.8045,143.807,143.49,143.3165,143.2205,143.127,143.0375,142.9405,142.915
2002-04-26T07:30:00+00:00,132.28750000000002,0.158,0.34950000000000003,143.807,143.4125,143.3165,143.2205,143.127,143.0375,142.8645,142.6895
2002-04-26T08:00:00+00:00,193.485,3.26,5.8405,143.8855,143.4125,143.3165,143.2205,143.127,143.0375,142.8645,142.614
2002-04-26T08:30:00+00:00,196.538,2.031,3.452,143.964,143.49,143.3935,143.2975,143.2035,143.114,142.9405,142.6895
2002-04-26T09:00:00+00:00,180.7485,0.494,0.715,143.8855,143.49,143.3935,143.2975,143.2035,143.0375,142.8645,142.6895
2002-04-26T09:30:00+00:00,265.8275,3.308,4.605499999999999,144.042,143.5675,143.471,143.3745,143.28,143.1905,143.0165,142.7645
2002-04-26T10:00:00+00:00,284.1155,6.4510000000000005,8.651,144.277,143.8,143.7025,143.6055,143.4335,143.343,143.168,142.9905
2002-04-26T10:30:00+00:00,282.1065,2.9165,3.712,144.277,143.8,143.625,143.5285,143.4335,143.343,143.168,142.915
2002-04-26T11:00:00+00:00,297.121,4.79,5.962,144.199,143.645,143.548,143.4515,143.357,143.2665,143.0165,142.84
2002-04-27T07:00:00+00:00,91.17949999999999,274.0435,691.2090000000001,139.968,139.539,139.457,139.374,139.215,139.14,139.074,139.0005
2002-04-27T07:30:00+00:00,106.701,341.3795,722.9765,140.4385,140.004,139.92,139.7585,139.6755,139.5985,139.3775,139.151
2002-04-27T08:00:00+00:00,137.4395,304.074,563.2280000000001,140.9085,140.391,140.229,140.143,140.059,139.9805,139.7565,139.5275
2002-04-27T08:30:00+00:00,245.88150000000002,155.40300000000002,250.894,141.1435,140.6235,140.5375,140.451,140.289,140.21,139.984,139.8285
2002-04-27T09:00:00+00:00,239.5425,243.05200000000002,366.943,141.457,140.9335,140.769,140.6815,140.5955,140.439,140.287,140.0545
2002-04-27T09:30:00+00:00,356.5355,97.229,135.4295,141.6135,141.0885,141.001,140.8355,140.749,140.6685,140.4385,140.205
2002-04-27T10:00:00+00:00,364.15599999999995,140.5045,188.114,141.77,141.2435,141.078,140.9895,140.9025,140.745,140.5905,140.3555
2002-04-27T10:30:00+00:00,306.0295,7.0,8.951,141.77,141.2435,141.155,141.0665,140.9025,140.821,140.666,140.431
