,ASWDIFD_S,ASWDIR_S,ASWDIRN_S,T: 10.0m,T: 80.0m,T: 100.0m,T: 120.0m,T: 140.0m,T: 160.0m,T: 200.0m,T: 240.0m
2002-07-27T07:00:00+00:00,102.626,0.0075,0.0245,144.7405,144.368,144.2825,144.197,144.113,143.941,143.78,143.6455
2002-07-27T07:30:00+00:00,106.3895,0.0,0.016,144.7405,144.368,144.2825,144.197,144.113,144.03,143.869,143.7335
2002-07-27T08:00:00+00:00,135.2115,0.0745,0.11399999999999999,144.832,144.458,144.372,144.286,144.202,144.1185,144.046,143.9095
2002-07-27T08:30:00+00:00,156.0695,0.134,0.1955,144.923,144.5475,144.461,144.3755,144.291,144.2965,144.1345,144.0855
2002-07-27T09:00:00+00:00,188.926,1.0495,1.466,145.1055,144.727,144.64,144.554,144.469,144.3855,144.3115,144.1735
2002-07-27T09:30:00+00:00,309.028,21.35,29.049999999999997,145.197,144.906,144.7295,144.643,144.5585,144.4745,144.4005,144.262
2002-07-27T10:00:00+00:00,286.8845,8.1735,10.742,145.197,144.906,144.819,144.7325,144.6475,144.5635,144.4005,144.262
2002-07-27T10:30:00+00:00,283.2685,6.119,7.842499999999999,145.288,144.906,144.819,144.822,144.7365,144.6525,144.5775,144.438
2002-07-27T11:00:00+00:00,304.43449999999996,10.66,13.4375,145.288,145.0855,144.998,145.0005,145.004,144.919,144.7545,144.614
2002-07-28T07:00:00+00:00,137.4315,255.21300000000002,520.6395,145.3795,145.0855,145.0875,145.0895,145.182,145.186,145.286,145.4065
2002-07-28T07:30:00+00:00,135.0695,327.3615,596.4605,145.3795,145.0855,145.0875,145.0895,145.182,145.186,145.286,145.4065
2002-07-28T08:00:00+00:00,144.964,376.6485,623.7345,145.4705,145.175,145.0875,145.179,145.182,145.275,145.3745,145.4945
2002-07-28T08:30:00+00:00,158.505,413.39250000000004,632.946,145.4705,145.175,145.177,145.179,145.182,145.275,145.3745,145.5825
2002-07-28T09:00:00+00:00,162.3545,456.43399999999997,655.6675,145.562,145.265,145.177,145.268,145.271,145.275,145.3745,145.4945
2002-07-28T09:30:00+00:00,146.5695,527.2725,720.535,145.653,145.3545,145.2665,145.3575,145.36,145.364,145.4635,145.4945
2002-07-28T10:00:00+00:00,135.20499999999998,581.8005,766.0685,145.7445,145.444,145.4455,145.4465,145.4495,145.4525,145.552,145.5825
