,ASWDIFD_S,ASWDIR_S,ASWDIRN_S,T: 10.0m,T: 80.0m,T: 100.0m,T: 120.0m,T: 140.0m,T: 160.0m,T: 200.0m,T: 240.0m
2002-11-26T07:00:00+00:00,3.1395,0.0,0.0,139.207,139.0445,139.029,139.082,139.272,139.5695,139.9315,140.2835
2002-11-26T07:30:00+00:00,11.771999999999998,0.0,0.0,139.232,139.0705,139.065,139.1795,139.3595,139.6485,140.089,140.3635
2002-11-26T08:00:00+00:00,21.189500000000002,0.0,0.0,139.286,139.121,139.116,139.1795,139.3595,139.6485,140.01,140.2835
2002-11-26T08:30:00+00:00,28.252499999999998,0.0,0.0,139.357,139.1625,139.1695,139.2775,139.4465,139.7275,140.168,140.3635
2002-11-26T09:00:00+00:00,35.316,0.0,0.0,139.423,139.2125,139.2325,139.375,139.534,139.7275,140.089,140.2835
2002-11-26T09:30:00+00:00,41.593999999999994,0.0,0.0,139.5015,139.263,139.277,139.375,139.534,139.7275,140.01,140.204
2002-11-26T10:00:00+00:00,42.379,0.0,0.0,139.578,139.347,139.3705,139.4725,139.621,139.8065,140.089,140.2835
2002-11-26T10:30:00+00:00,41.5945,0.0,0.0,139.6485,139.458,139.5085,139.57,139.796,139.964,140.2465,140.4435
2002-11-26T11:00:00+00:00,34.5315,0.0,0.0,139.71,139.5035,139.5115,139.57,139.621,139.7275,139.9315,140.044
2002-11-27T07:00:00+00:00,4.709,0.0,0.0,138.942,138.6995,138.6285,138.594,138.4865,138.4645,138.3555,138.2865
2002-11-27T07:30:00+00:00,18.835,0.0,0.0,138.988,138.734,138.66,138.594,138.5735,138.4645,138.3555,138.2865
2002-11-27T08:00:00+00:00,27.468,0.0,0.0,139.0495,138.776,138.6965,138.594,138.5735,138.5435,138.3555,138.2865
2002-11-27T08:30:00+00:00,41.593999999999994,0.0,0.0,139.128,138.847,138.7645,138.6915,138.5735,138.5435,138.3555,138.2065
2002-11-27T09:00:00+00:00,62.7835,0.0,0.016,139.23,138.9215,138.8325,138.789,138.661,138.5435,138.4345,138.2065
2002-11-27T09:30:00+00:00,51.0115,0.0,0.0,139.288,138.987,138.8975,138.789,138.748,138.6225,138.4345,138.2865
2002-11-27T10:00:00+00:00,70.632,0.0,0.0795,139.343,139.0405,138.952,138.887,138.748,138.7015,138.5135,138.3665
2002-11-27T10:30:00+00:00,69.84700000000001,0.0,0.0395,139.433,139.1095,139.0155,138.887,138.8355,138.7015,138.5135,138.3665
2002-11-27T11:00:00+00:00,37.67,0.0,0.0,139.3635,139.061,138.9685,138.887,138.748,138.7015,138.5135,138.2865
2002-11-28T07:00:00+00:00,5.494,0.0,0.0,138.1235,137.8055,137.741,137.7155,137.6135,137.5175,137.489,137.7275
2002-11-28T07:30:00+00:00,24.3285,0.0,0.0,138.092,137.756,137.6905,137.618,137.526,137.5175,137.489,137.7275
2002-11-28T08:00:00+00:00,47.8725,0.0,0.35750000000000004,138.1195,137.7505,137.6845,137.618,137.526,137.5175,137.4105,137.6475
2002-11-28T08:30:00+00:00,79.2645,9.914,52.8065,138.234,137.8525,137.7545,137.618,137.6135,137.5175,137.489,137.6475
2002-11-28T09:00:00+00:00,62.784,103.106,510.277,138.37,138.033,137.945,137.813,137.788,137.754,137.7255,137.8075
2002-11-28T09:30:00+00:00,58.075,142.7625,630.9555,138.514,138.172,138.082,138.0085,137.9625,137.991,137.883,137.8075
2002-11-28T10:00:00+00:00,61.998999999999995,154.659,637.9155,138.7045,138.359,138.265,138.2035,138.05,137.991,137.804,137.7275
2002-11-28T10:30:00+00:00,63.5685,163.5815,652.059,138.857,138.513,138.4165,138.301,138.2245,138.149,137.962,137.7275
2002-11-28T11:00:00+00:00,73.771,143.7535,578.3789999999999,138.912,138.5715,138.4755,138.399,138.3115,138.149,137.962,137.8075
2002-11-29T07:00:00+00:00,1.5695,0.0,0.0,139.0195,138.7325,138.6675,138.594,138.5735,138.6225,138.7495,139.0055
2002-11-29T07:30:00+00:00,7.847999999999999,0.0,0.0,139.03,138.7365,138.67,138.594,138.5735,138.6225,138.7495,138.9255
2002-11-29T08:00:00+00:00,14.9115,0.0,0.0,139.052,138.749,138.68,138.594,138.5735,138.6225,138.7495,138.9255
2002-11-29T08:30:00+00:00,20.4045,0.0,0.0,139.083,138.77,138.6965,138.594,138.5735,138.6225,138.7495,138.9255
2002-11-29T09:00:00+00:00,28.252499999999998,0.0,0.0,139.1175,138.7975,138.7185,138.6915,138.5735,138.6225,138.7495,138.9255
2002-11-29T09:30:00+00:00,32.177,0.0,0.0,139.157,138.8305,138.746,138.6915,138.661,138.6225,138.7495,138.9255
2002-11-29T10:00:00+00:00,36.101,0.0,0.0,139.1955,138.8635,138.775,138.6915,138.661,138.6225,138.7495,138.9255
2002-11-29T10:30:00+00:00,38.455,0.0,0.0,139.234,138.899,138.8075,138.6915,138.661,138.6225,138.7495,138.9255
2002-11-29T11:00:00+00:00,38.455,0.0,0.0,139.27,138.933,138.84,138.789,138.661,138.6225,138.7495,138.9255
2002-11-30T07:00:00+00:00,1.5695,0.0,0.0,137.609,137.265,137.1675,137.0325,137.002,136.886,136.701,136.529
2002-11-30T07:30:00+00:00,7.847999999999999,0.0,0.0,137.565,137.217,137.119,137.0325,136.915,136.807,136.6225,136.529
2002-11-30T08:00:00+00:00,18.835,0.0,0.0,137.5255,137.169,137.0705,136.935,136.915,136.807,136.6225,136.4495
2002-11-30T08:30:00+00:00,23.544,0.0,0.0,137.4995,137.131,137.0305,136.935,136.8275,136.728,136.5435,136.3695
2002-11-30T09:00:00+00:00,18.0505,0.0,0.0,137.4665,137.103,137.0035,136.935,136.8275,136.728,136.5435,136.3695
2002-11-30T09:30:00+00:00,20.4045,0.0,0.0,137.444,137.083,136.9845,136.935,136.8275,136.728,136.5435,136.3695
