,ASWDIFD_S,ASWDIR_S,ASWDIRN_S,T: 10.0m,T: 80.0m,T: 100.0m,T: 120.0m,T: 140.0m,T: 160.0m,T: 200.0m,T: 240.0m
2002-08-27T07:00:00+00:00,95.1765,101.985,340.0815,144.2895,143.907,143.841,143.7065,143.6335,143.5465,143.315,143.1185
2002-08-27T07:30:00+00:00,100.90299999999999,177.393,484.067,144.2895,143.907,143.841,143.7065,143.6335,143.5465,143.315,143.1185
2002-08-27T08:00:00+00:00,95.03450000000001,271.755,634.8335,144.2895,143.907,143.841,143.7065,143.6335,143.5465,143.315,143.1185
2002-08-27T08:30:00+00:00,94.8065,347.23900000000003,715.252,144.2895,143.907,143.841,143.7065,143.6335,143.5465,143.315,143.1185
2002-08-27T09:00:00+00:00,97.106,407.49649999999997,758.2545,144.2895,143.986,143.841,143.785,143.6335,143.5465,143.3935,143.196
2002-08-27T09:30:00+00:00,101.846,454.7435,780.1980000000001,144.37,144.0655,143.92,143.864,143.7905,143.625,143.5495,143.506
2002-08-27T10:00:00+00:00,103.486,498.7205,803.201,144.4505,144.1445,143.999,143.9425,143.7905,143.7035,143.628,143.661
2002-08-27T10:30:00+00:00,101.649,538.601,827.5505,144.4505,144.0655,143.999,143.864,143.7905,143.7035,143.5495,143.506
2002-08-27T11:00:00+00:00,108.71950000000001,553.6949999999999,823.662,144.37,144.0655,143.92,143.864,143.7905,143.625,143.4715,143.351
2002-08-28T07:00:00+00:00,80.8505,0.236,0.7645,144.6915,144.303,144.236,144.1,144.1045,144.0955,144.0185,143.9715
2002-08-28T07:30:00+00:00,103.757,1.4994999999999998,4.111000000000001,144.6915,144.303,144.236,144.1785,144.1045,144.0955,144.0185,143.894
2002-08-28T08:00:00+00:00,141.094,3.777,8.8765,144.6915,144.3825,144.236,144.1785,144.1045,144.017,143.9405,143.8165
2002-08-28T08:30:00+00:00,188.362,13.546,27.959,144.6915,144.303,144.236,144.1785,144.1045,144.017,143.9405,143.894
2002-08-28T09:00:00+00:00,197.596,7.429,13.967500000000001,144.6915,144.303,144.236,144.1785,144.1045,144.0955,144.0185,143.9715
2002-08-28T09:30:00+00:00,222.03750000000002,41.304,70.26,144.6915,144.3825,144.236,144.1785,144.183,144.0955,144.0185,143.9715
2002-08-28T10:00:00+00:00,252.82150000000001,81.281,131.7395,144.6915,144.3825,144.236,144.1785,144.1045,144.0955,144.0185,143.9715
2002-08-28T10:30:00+00:00,216.089,117.75300000000001,182.3425,144.6915,144.3825,144.236,144.1785,144.1045,144.0955,144.0185,143.9715
2002-08-28T11:00:00+00:00,210.103,10.2545,15.4815,144.6915,144.3825,144.236,144.1785,144.1045,144.0955,144.0965,143.9715
2002-08-29T07:00:00+00:00,40.512,0.0,0.016,145.013,144.6995,144.631,144.4935,144.497,144.488,144.4875,144.359
2002-08-29T07:30:00+00:00,52.4645,0.0,0.0,144.9325,144.62,144.552,144.4935,144.497,144.488,144.4875,144.4365
