,ASWDIFD_S,ASWDIR_S,ASWDIRN_S,T: 10.0m,T: 80.0m,T: 100.0m,T: 120.0m,T: 140.0m,T: 160.0m,T: 200.0m,T: 240.0m
2002-01-01T07:00:00+00:00,0.0,0.0,0.0,133.1035,133.1535,133.1835,133.2215,133.242,133.252,133.2545,133.238
2002-01-01T07:30:00+00:00,6.749499999999999,3.4235,92.9135,133.006,133.0655,133.0955,133.134,133.156,133.167,133.2545,133.153
2002-01-01T08:00:00+00:00,26.322499999999998,38.515,434.778,133.006,132.9775,133.0955,133.134,133.156,133.167,133.1695,133.153
2002-01-01T08:30:00+00:00,39.1455,95.003,622.9875,133.006,132.9775,133.0075,133.047,133.0695,133.082,133.0845,133.068
2002-01-01T09:00:00+00:00,47.245000000000005,153.204,726.14,133.201,132.9775,133.0075,133.047,133.0695,133.082,132.9995,132.9825
2002-01-01T09:30:00+00:00,52.644,206.26850000000002,792.9685,133.3965,133.0655,133.0075,133.047,133.0695,133.082,132.9995,132.9825
2002-01-01T10:00:00+00:00,56.694,252.4865,838.0060000000001,133.6895,133.2415,133.1835,133.047,133.0695,133.082,133.0845,133.068
2002-01-01T10:30:00+00:00,59.394,288.43399999999997,866.717,133.8845,133.506,133.3595,133.309,133.242,133.167,133.1695,133.153
2002-01-01T11:00:00+00:00,60.743,312.3985,884.018,134.1775,133.77,133.624,133.5705,133.5,133.337,133.339,133.323
2002-01-02T07:00:00+00:00,0.0,0.0,0.0,133.1035,133.858,133.976,134.182,134.361,134.5275,134.783,134.94
2002-01-02T07:30:00+00:00,6.749499999999999,3.4235,95.265,133.1035,133.858,134.064,134.2695,134.361,134.5275,134.783,135.025
2002-01-02T08:00:00+00:00,25.6475,40.2265,442.70500000000004,133.1035,133.858,134.064,134.2695,134.447,134.5275,134.868,135.025
2002-01-02T08:30:00+00:00,38.471000000000004,96.715,632.5035,133.201,133.9465,134.152,134.2695,134.447,134.6125,134.953,135.11
2002-01-02T09:00:00+00:00,46.57,154.91500000000002,736.4265,133.494,134.0345,134.24,134.444,134.619,134.7825,135.038,135.1955
2002-01-02T09:30:00+00:00,51.968999999999994,209.692,802.429,133.787,134.2105,134.416,134.531,134.705,134.8675,135.038,135.2805
2002-01-02T10:00:00+00:00,56.019000000000005,255.05399999999997,846.1605,134.275,134.3865,134.504,134.706,134.8775,134.9525,135.208,135.3655
2002-01-02T10:30:00+00:00,58.718999999999994,291.001,873.1895,134.666,134.563,134.7685,134.8805,135.0495,135.1225,135.2925,135.4505
2002-01-02T11:00:00+00:00,61.418000000000006,314.1105,887.0375,135.0565,134.827,135.0325,135.1425,135.308,135.3775,135.5475,135.621
2002-01-03T07:00:00+00:00,0.0,0.0,0.0,133.494,133.858,134.064,134.182,134.361,134.6125,134.868,135.1955
2002-01-03T07:30:00+00:00,6.749499999999999,2.5675,83.492,133.494,133.858,134.064,134.182,134.361,134.5275,134.868,135.1955
2002-01-03T08:00:00+00:00,26.997500000000002,36.803,409.05499999999995,133.494,133.9465,134.064,134.182,134.361,134.5275,134.868,135.11
2002-01-03T08:30:00+00:00,40.4955,91.58,596.596,133.592,133.9465,134.152,134.2695,134.447,134.6125,134.953,135.1955
2002-01-03T09:00:00+00:00,49.269499999999994,148.06799999999998,700.5740000000001,133.6895,134.1225,134.24,134.3565,134.533,134.6975,135.038,135.2805
2002-01-03T09:30:00+00:00,54.669,201.13299999999998,769.1165,133.9825,134.2985,134.416,134.531,134.705,134.8675,135.123,135.3655
2002-01-03T10:00:00+00:00,58.718999999999994,246.4955,815.876,134.373,134.475,134.5925,134.793,134.8775,135.0375,135.2925,135.4505
