,ASWDIFD_S,ASWDIR_S,ASWDIRN_S,T: 10.0m,T: 80.0m,T: 100.0m,T: 120.0m,T: 140.0m,T: 160.0m,T: 200.0m,T: 240.0m
2002-05-27T07:00:00+00:00,157.3675,0.14250000000000002,0.2375,142.8125,142.506,142.3395,142.2545,142.251,142.2475,142.246,142.1555
2002-05-27T07:30:00+00:00,177.9085,0.31999999999999995,0.49150000000000005,142.978,142.5875,142.502,142.417,142.3325,142.3285,142.246,142.1555
2002-05-27T08:00:00+00:00,182.716,0.263,0.3725,142.978,142.5875,142.502,142.417,142.3325,142.2475,142.085,141.995
2002-05-27T08:30:00+00:00,189.2975,0.505,0.6655,143.0605,142.669,142.5835,142.4985,142.4135,142.3285,142.085,141.9145
2002-05-27T09:00:00+00:00,208.136,0.8535,1.0775,143.143,142.7505,142.665,142.5795,142.4945,142.4095,142.1655,141.995
2002-05-27T09:30:00+00:00,144.765,0.085,0.095,143.2255,142.832,142.7465,142.661,142.5755,142.4095,142.246,142.0755
2002-05-27T10:00:00+00:00,249.289,3.3215000000000003,3.9055,143.3905,142.9135,142.8275,142.742,142.6565,142.5715,142.4075,142.236
2002-05-27T10:30:00+00:00,145.561,0.057,0.0635,143.473,143.158,142.9905,142.9045,142.819,142.7335,142.5685,142.3165
2002-05-27T11:00:00+00:00,69.1245,0.0,0.0,143.5555,143.2395,143.072,142.986,142.9,142.8145,142.649,142.477
2002-05-28T07:00:00+00:00,93.84649999999999,0.007,0.008,143.886,143.647,143.56,143.473,143.3865,143.3,143.2135,143.12
2002-05-28T07:30:00+00:00,138.777,0.0425,0.0635,143.9685,143.647,143.4785,143.392,143.3865,143.3,143.2135,143.12
2002-05-28T08:00:00+00:00,161.6725,0.1,0.135,144.051,143.647,143.56,143.473,143.3865,143.3,143.2135,143.12
2002-05-28T08:30:00+00:00,156.3955,0.05,0.0635,144.051,143.647,143.56,143.473,143.3865,143.3,143.2135,143.12
2002-05-28T09:00:00+00:00,159.546,0.0425,0.0555,144.1335,143.7285,143.6415,143.473,143.3865,143.3,143.133,143.04
2002-05-28T09:30:00+00:00,169.29149999999998,0.092,0.119,144.1335,143.7285,143.6415,143.5545,143.4675,143.3,143.133,143.04
2002-05-28T10:00:00+00:00,168.913,0.07150000000000001,0.0875,144.1335,143.7285,143.6415,143.5545,143.4675,143.381,143.2135,143.04
2002-05-28T10:30:00+00:00,124.81099999999999,0.007,0.008,144.1335,143.7285,143.6415,143.5545,143.4675,143.3,143.133,143.04
2002-05-28T11:00:00+00:00,85.7515,0.0,0.0,144.051,143.647,143.56,143.473,143.3865,143.3,143.133,143.04
2002-05-29T07:00:00+00:00,126.1415,402.87800000000004,686.6165,143.473,142.995,142.909,142.8235,142.6565,142.5715,142.4075,142.1555
2002-05-29T07:30:00+00:00,180.909,395.9655,610.815,143.7205,143.2395,143.153,143.067,142.9,142.8145,142.649,142.397
2002-05-29T08:00:00+00:00,201.071,427.02250000000004,604.4625,143.9685,143.484,143.316,143.2295,143.1435,143.0575,142.8105,142.638
2002-05-29T08:30:00+00:00,247.574,423.111,558.1845000000001,144.2985,143.7285,143.6415,143.5545,143.3865,143.3,143.133,142.879
2002-05-29T09:00:00+00:00,347.5325,294.06899999999996,368.2175,144.546,143.9735,143.8855,143.798,143.711,143.543,143.375,143.2005
2002-05-29T09:30:00+00:00,377.447,306.088,368.685,144.7115,144.218,144.1295,144.042,143.873,143.786,143.6165,143.3615
2002-05-29T10:00:00+00:00,417.18449999999996,280.102,327.081,144.959,144.4625,144.2925,144.2045,144.1165,144.029,143.778,143.6025
2002-05-29T10:30:00+00:00,331.179,241.9545,278.3795,145.0415,144.544,144.4555,144.2855,144.1975,144.11,143.9395,143.683
2002-05-29T11:00:00+00:00,318.616,127.07900000000001,145.40800000000002,144.959,144.544,144.374,144.2855,144.1975,144.11,143.9395,143.683
2002-05-30T07:00:00+00:00,117.414,446.658,760.0889999999999,142.73,142.18,142.0955,142.011,141.927,141.762,141.601,141.4325
2002-05-30T07:30:00+00:00,123.3305,497.59900000000005,764.0654999999999,143.0605,142.506,142.421,142.2545,142.17,142.0855,141.843,141.6735
2002-05-30T08:00:00+00:00,124.98750000000001,561.384,792.346,143.308,142.7505,142.665,142.5795,142.4135,142.3285,142.1655,141.9145
2002-05-30T08:30:00+00:00,127.4265,616.5989999999999,812.9335,143.5555,142.995,142.8275,142.742,142.6565,142.5715,142.3265,142.1555
2002-05-30T09:00:00+00:00,133.16699999999997,658.039,822.1145,143.8035,143.158,143.072,142.986,142.9,142.7335,142.5685,142.3165
2002-05-30T09:30:00+00:00,136.187,691.6775,829.799,143.9685,143.4025,143.2345,143.1485,143.062,142.9765,142.73,142.5575
2002-05-30T10:00:00+00:00,145.99099999999999,706.6335,824.2375,144.1335,143.5655,143.3975,143.311,143.2245,143.138,142.891,142.7185
2002-05-30T10:30:00+00:00,159.0895,705.4525,809.5989999999999,144.2985,143.7285,143.6415,143.473,143.3865,143.3,143.0525,142.879
2002-05-30T11:00:00+00:00,253.875,572.5274999999999,654.083,144.4635,143.892,143.804,143.717,143.549,143.462,143.294,143.04
2002-05-31T07:00:00+00:00,193.73950000000002,1.088,1.8455,143.143,142.7505,142.665,142.5795,142.4945,142.4905,142.4075,142.397
2002-05-31T07:30:00+00:00,271.148,57.9605,86.3925,143.308,142.9135,142.8275,142.742,142.6565,142.4905,142.4075,142.477
2002-05-31T08:00:00+00:00,230.95999999999998,364.681,511.503,143.7205,143.2395,143.153,143.067,142.9,142.8145,142.649,142.477
2002-05-31T08:30:00+00:00,132.6065,505.28000000000003,665.8225,144.051,143.647,143.4785,143.392,143.3055,143.219,142.9715,142.7985
2002-05-31T09:00:00+00:00,121.856,540.2905000000001,673.8075,144.2985,143.8105,143.723,143.6355,143.4675,143.381,143.2135,143.04
2002-05-31T09:30:00+00:00,125.3065,577.9255,692.2725,144.546,144.055,143.967,143.798,143.711,143.624,143.4555,143.281
2002-05-31T10:00:00+00:00,155.6845,582.2355,678.212,144.8765,144.381,144.2925,144.123,144.0355,143.948,143.6975,143.522
2002-05-31T10:30:00+00:00,197.666,667.2774999999999,764.6679999999999,145.124,144.544,144.4555,144.367,144.2785,144.11,143.9395,143.763
2002-05-31T11:00:00+00:00,176.68200000000002,651.326,743.018,145.2065,144.6255,144.5365,144.448,144.36,144.191,144.02,143.8435
2002-06-01T07:00:00+00:00,116.47399999999999,461.5615,782.3240000000001,142.1165,141.506,141.4185,141.3255,141.2485,141.094,140.8635,140.701
2002-06-01T07:30:00+00:00,123.5435,522.9695,800.3235,142.31,141.6885,141.6005,141.4165,141.339,141.2745,141.043,140.88
2002-06-01T08:00:00+00:00,138.5,566.905,797.8109999999999,142.5035,141.962,141.7825,141.6885,141.6105,141.455,141.3125,141.059
2002-06-01T08:30:00+00:00,147.56400000000002,605.845,796.3495,142.7935,142.1445,142.0555,141.87,141.7915,141.7255,141.492,141.2375
2002-06-01T09:00:00+00:00,143.41449999999998,668.116,832.412,142.9865,142.418,142.2375,142.1425,142.0635,141.906,141.761,141.506
2002-06-01T09:30:00+00:00,160.3665,686.6904999999999,821.65,143.277,142.6005,142.419,142.324,142.2445,142.0865,141.941,141.685
