,ASWDIFD_S,ASWDIR_S,ASWDIRN_S,T: 10.0m,T: 80.0m,T: 100.0m,T: 120.0m,T: 140.0m,T: 160.0m,T: 200.0m,T: 240.0m
2002-05-27T07:00:00+00:00,145.7435,5.8605,10.4325,143.0605,142.832,142.7465,142.661,142.5755,142.4905,142.3265,142.1555
2002-05-27T07:30:00+00:00,70.187,0.2775,0.4595,143.2255,142.995,142.909,142.8235,142.738,142.6525,142.488,142.3165
2002-05-27T08:00:00+00:00,208.286,28.9945,40.772,143.0605,142.9135,142.8275,142.742,142.738,142.6525,142.488,142.3165
2002-05-27T08:30:00+00:00,268.304,54.4895,73.488,143.308,142.9135,142.8275,142.742,142.6565,142.5715,142.4075,142.236
2002-05-27T09:00:00+00:00,233.7125,18.3125,22.869500000000002,143.143,142.832,142.7465,142.661,142.5755,142.4905,142.3265,142.1555
2002-05-27T09:30:00+00:00,382.45,201.368,237.9395,143.5555,143.0765,142.9905,142.9045,142.819,142.6525,142.488,142.3165
2002-05-27T10:00:00+00:00,343.3445,443.9625,507.154,143.886,143.4025,143.2345,143.1485,143.062,142.8955,142.73,142.5575
2002-05-27T10:30:00+00:00,371.9085,438.906,490.3125,144.051,143.484,143.3975,143.311,143.1435,143.0575,142.891,142.638
2002-05-27T11:00:00+00:00,369.065,349.775,386.5165,144.051,143.5655,143.4785,143.311,143.2245,143.138,142.891,142.7185
2002-05-28T07:00:00+00:00,192.063,1.5430000000000001,2.7805,141.7395,141.3645,141.2815,141.1985,141.116,141.033,140.8755,140.7895
2002-05-28T07:30:00+00:00,257.3385,13.1705,20.501,141.9045,141.6095,141.4445,141.361,141.278,141.195,141.117,140.95
2002-05-28T08:00:00+00:00,333.13599999999997,32.9415,47.212500000000006,142.235,141.7725,141.6885,141.605,141.5215,141.438,141.198,141.111
2002-05-28T08:30:00+00:00,374.76599999999996,100.14699999999999,132.7655,142.4,141.9355,141.851,141.767,141.6835,141.6,141.359,141.191
2002-05-28T09:00:00+00:00,393.3365,175.30349999999999,217.7,142.6475,142.18,142.0955,142.011,141.8455,141.762,141.601,141.352
2002-05-28T09:30:00+00:00,333.6255,126.588,149.947,142.73,142.2615,142.1765,142.011,141.927,141.843,141.6815,141.4325
2002-05-28T10:00:00+00:00,292.837,168.064,191.82850000000002,142.6475,142.18,142.0955,142.011,141.927,141.762,141.601,141.4325
2002-05-28T10:30:00+00:00,382.10450000000003,119.9385,133.914,142.73,142.2615,142.1765,142.092,142.008,141.843,141.6815,141.5125
2002-05-28T11:00:00+00:00,378.0925,50.955,56.2195,142.978,142.506,142.421,142.336,142.251,142.1665,141.9235,141.754
2002-05-29T07:00:00+00:00,99.2865,446.15999999999997,801.2729999999999,141.2445,140.794,140.712,140.63,140.629,140.6285,140.553,140.468
2002-05-29T07:30:00+00:00,105.405,524.396,833.617,141.7395,141.283,141.119,141.036,140.9535,140.952,140.956,140.8695
2002-05-29T08:00:00+00:00,115.4965,590.421,849.4205,142.1525,141.691,141.607,141.4425,141.359,141.276,141.198,141.191
2002-05-29T08:30:00+00:00,125.548,648.3389999999999,859.988,142.565,142.0985,142.014,141.9295,141.7645,141.681,141.5205,141.4325
2002-05-29T09:00:00+00:00,145.541,682.9085,849.444,143.0605,142.5875,142.421,142.336,142.251,142.1665,141.9235,141.754
2002-05-29T09:30:00+00:00,184.7835,679.908,804.062,143.473,142.9135,142.8275,142.742,142.6565,142.4905,142.3265,142.1555
2002-05-29T10:00:00+00:00,140.44,777.729,886.8815,143.8035,143.321,143.153,143.067,142.981,142.8955,142.649,142.477
2002-05-29T10:30:00+00:00,127.8835,818.1665,911.5015,144.1335,143.647,143.56,143.392,143.3055,143.219,142.9715,142.7985
2002-05-29T11:00:00+00:00,123.65,833.7339999999999,918.607,144.4635,143.892,143.804,143.717,143.63,143.462,143.294,143.12
2002-05-30T07:00:00+00:00,100.7935,440.5775,789.6044999999999,141.657,141.2015,141.119,141.036,140.9535,140.7905,140.714,140.709
2002-05-30T07:30:00+00:00,107.09450000000001,518.1445,822.21,142.07,141.6095,141.4445,141.361,141.278,141.195,141.0365,140.95
2002-05-30T08:00:00+00:00,121.4255,578.0039999999999,830.3135,142.4,141.9355,141.77,141.686,141.6025,141.519,141.359,141.191
2002-05-30T08:30:00+00:00,127.068,641.4545,849.6659999999999,142.8125,142.2615,142.1765,142.092,142.008,141.843,141.6815,141.5125
