,ASWDIFD_S,ASWDIR_S,ASWDIRN_S,T: 10.0m,T: 80.0m,T: 100.0m,T: 120.0m,T: 140.0m,T: 160.0m,T: 200.0m,T: 240.0m
2002-10-27T07:00:00+00:00,8.4835,0.0,0.0,143.2445,143.016,142.9775,142.926,142.8745,142.8135,142.6825,142.612
2002-10-27T07:30:00+00:00,12.7775,0.0,0.0,143.3375,143.171,143.1315,143.0795,143.0285,142.967,142.836,142.689
2002-10-27T08:00:00+00:00,12.3665,0.0,0.0,143.431,143.2485,143.208,143.156,143.0285,142.967,142.836,142.7655
2002-10-27T08:30:00+00:00,10.3475,0.0,0.0,143.6175,143.4815,143.3615,143.31,143.259,143.1975,143.066,142.9185
2002-10-27T09:00:00+00:00,7.8325,0.0,0.0,143.524,143.326,143.285,143.233,143.105,143.044,142.9125,142.7655
2002-10-27T09:30:00+00:00,13.042,0.0,0.0,143.6175,143.326,143.285,143.233,143.105,143.044,142.836,142.689
2002-10-27T10:00:00+00:00,11.548,0.0,0.0,143.524,143.326,143.208,143.156,143.105,142.967,142.836,142.689
2002-10-27T10:30:00+00:00,33.2375,0.0,0.0,143.6175,143.404,143.3615,143.31,143.182,143.1205,142.9895,142.842
2002-10-27T11:00:00+00:00,117.49,5.0105,10.5455,143.8975,143.714,143.592,143.54,143.489,143.351,143.2195,143.072
2002-10-28T07:00:00+00:00,29.526500000000002,25.8595,285.69849999999997,138.674,138.8275,138.907,138.9325,139.034,139.127,139.385,139.6235
2002-10-28T07:30:00+00:00,46.451499999999996,78.9345,489.951,138.767,138.905,139.0605,139.163,139.341,139.511,139.7685,140.0065
2002-10-28T08:00:00+00:00,57.8405,140.4995,613.588,138.9535,139.0605,139.214,139.393,139.5715,139.6645,139.845,140.083
2002-10-28T08:30:00+00:00,65.7235,201.977,694.757,139.327,139.138,139.291,139.3165,139.4945,139.588,139.7685,139.93
2002-10-28T09:00:00+00:00,71.5585,258.141,748.601,139.793,139.3705,139.368,139.3165,139.418,139.511,139.615,139.7765
2002-10-28T09:30:00+00:00,75.86500000000001,306.70399999999995,785.989,140.2595,139.7585,139.675,139.6235,139.4945,139.434,139.385,139.547
2002-10-28T10:00:00+00:00,78.8625,346.521,813.2515,140.6325,140.2235,140.136,140.0075,139.9555,139.818,139.6915,139.6235
2002-10-28T10:30:00+00:00,81.226,374.9955,829.9915,141.099,140.6115,140.52,140.3915,140.3395,140.202,140.075,140.0065
2002-10-28T11:00:00+00:00,82.6615,391.6205,838.7255,141.472,140.9995,140.904,140.7755,140.647,140.586,140.382,140.16
2002-10-29T07:00:00+00:00,37.956,0.308,3.054,138.674,138.9825,139.0605,139.163,139.341,139.434,139.6915,139.93
2002-10-29T07:30:00+00:00,77.28399999999999,3.572,21.827,138.8605,138.9825,139.0605,139.163,139.341,139.434,139.6915,139.7765
2002-10-29T08:00:00+00:00,118.5855,17.0615,75.078,139.14,138.9825,139.0605,139.163,139.264,139.3575,139.4615,139.47
2002-10-29T08:30:00+00:00,153.863,23.788,83.147,139.5135,139.138,139.0605,139.086,139.034,139.05,139.308,139.6235
2002-10-29T09:00:00+00:00,182.9655,42.1135,123.771,139.793,139.3705,139.291,139.163,139.1105,139.204,139.385,139.7765
2002-10-29T09:30:00+00:00,208.65550000000002,56.6465,146.83249999999998,139.9795,139.603,139.4445,139.393,139.341,139.3575,139.5385,139.7765
2002-10-29T10:00:00+00:00,230.328,57.8755,137.2835,140.2595,139.9135,139.752,139.7005,139.6485,139.588,139.615,139.7
2002-10-29T10:30:00+00:00,242.3465,82.0025,183.596,140.6325,140.2235,140.136,140.0075,139.879,139.818,139.6915,139.8535
2002-10-29T11:00:00+00:00,240.9445,114.2705,247.258,141.006,140.534,140.443,140.315,140.263,140.1255,140.075,140.16
2002-10-30T07:00:00+00:00,19.4985,0.0,0.0,141.845,141.775,141.8255,141.774,141.799,141.815,141.7625,141.769
2002-10-30T07:30:00+00:00,56.525999999999996,0.442,2.587,141.9385,141.775,141.8255,141.8505,141.876,141.815,141.7625,141.769
2002-10-30T08:00:00+00:00,96.64,2.811,12.618500000000001,142.032,141.775,141.749,141.774,141.799,141.815,141.6855,141.616
2002-10-30T08:30:00+00:00,90.95150000000001,0.257,0.973,142.125,141.775,141.749,141.697,141.7225,141.738,141.7625,141.6925
2002-10-30T09:00:00+00:00,84.91499999999999,0.005,0.016,142.2185,141.8525,141.8255,141.774,141.799,141.815,141.839,141.846
