,ASWDIFD_S,ASWDIR_S,ASWDIRN_S,T: 10.0m,T: 80.0m,T: 100.0m,T: 120.0m,T: 140.0m,T: 160.0m,T: 200.0m,T: 240.0m
2002-02-24T07:00:00+00:00,20.876,0.3255,2.936,136.7255,136.413,136.344,136.3455,136.342,136.487,136.6705,136.7095
2002-02-24T07:30:00+00:00,68.592,25.969,168.757,136.8025,136.6415,136.649,136.65,136.646,136.715,136.7465,136.7095
2002-02-24T08:00:00+00:00,108.3565,30.0435,134.9975,136.956,136.794,136.801,136.726,136.722,136.715,136.6705,136.6325
2002-02-24T08:30:00+00:00,116.309,105.7675,381.448,136.956,136.794,136.725,136.65,136.646,136.563,136.5945,136.6325
2002-02-24T09:00:00+00:00,113.327,177.5995,540.4615,137.033,136.718,136.725,136.65,136.646,136.639,136.6705,136.7095
2002-02-24T09:30:00+00:00,97.4215,256.5335,687.5445,137.4175,137.099,136.9535,136.878,136.798,136.791,136.7465,136.7095
2002-02-24T10:00:00+00:00,161.043,112.959,280.9825,137.8015,137.4035,137.334,137.2585,137.102,137.0185,136.823,136.7095
2002-02-24T10:30:00+00:00,180.925,104.9025,238.049,137.8015,137.48,137.41,137.2585,137.178,137.0945,136.899,136.7095
2002-02-24T11:00:00+00:00,144.14350000000002,258.7515,570.1385,138.109,137.7085,137.5625,137.4865,137.4065,137.3225,137.127,136.864
2002-02-25T07:00:00+00:00,35.787,0.0975,0.919,136.418,136.489,136.4965,136.4215,136.418,136.411,136.29,136.169
2002-02-25T07:30:00+00:00,76.545,2.9395,17.4285,136.495,136.489,136.4965,136.4975,136.494,136.487,136.366,136.2465
2002-02-25T08:00:00+00:00,115.315,14.433499999999999,64.4125,136.572,136.489,136.4965,136.4975,136.494,136.487,136.366,136.2465
2002-02-25T08:30:00+00:00,146.13150000000002,35.625,124.38399999999999,136.572,136.489,136.4965,136.4975,136.494,136.487,136.366,136.2465
2002-02-25T09:00:00+00:00,133.20850000000002,138.718,413.83299999999997,136.6485,136.5655,136.4965,136.4975,136.494,136.487,136.366,136.3235
2002-02-25T09:30:00+00:00,154.0845,163.143,431.88800000000003,136.956,136.6415,136.5725,136.5735,136.494,136.487,136.4425,136.3235
2002-02-25T10:00:00+00:00,221.683,60.388999999999996,146.3265,137.1865,136.794,136.725,136.65,136.57,136.563,136.5185,136.4005
2002-02-25T10:30:00+00:00,232.618,59.933,135.8675,137.494,137.099,136.9535,136.878,136.798,136.715,136.5945,136.478
2002-02-25T11:00:00+00:00,225.659,15.163499999999999,33.1905,137.7245,137.3275,137.1815,137.1065,137.026,136.9425,136.7465,136.6325
2002-02-26T07:00:00+00:00,4.9704999999999995,0.0,0.0,140.8755,140.681,140.608,140.53,140.447,140.3605,140.247,140.1065
2002-02-26T07:30:00+00:00,10.935,0.0,0.0,140.8755,140.6045,140.532,140.454,140.447,140.3605,140.171,140.029
2002-02-26T08:00:00+00:00,17.894,0.0,0.0,140.8755,140.6045,140.532,140.454,140.447,140.3605,140.171,140.029
2002-02-26T08:30:00+00:00,20.876,0.0,0.0,140.8755,140.681,140.608,140.53,140.447,140.3605,140.247,140.1065
2002-02-26T09:00:00+00:00,28.8285,0.0,0.0,140.9525,140.757,140.684,140.606,140.523,140.5125,140.3235,140.1835
2002-02-26T09:30:00+00:00,30.817,0.0,0.0,141.183,140.9855,140.9125,140.8345,140.8275,140.7405,140.5515,140.415
2002-02-26T10:00:00+00:00,22.864,0.0,0.0,141.3365,141.138,141.065,140.9865,140.9035,140.8165,140.6275,140.4925
2002-02-26T10:30:00+00:00,25.8465,0.0,0.0,141.4135,141.2145,141.141,141.0625,140.9795,140.8925,140.704,140.5695
2002-02-26T11:00:00+00:00,69.587,0.0,0.0,141.5675,141.367,141.2935,141.215,141.1315,141.044,140.932,140.724
2002-02-27T07:00:00+00:00,34.793,0.4325,3.4075,138.57,138.3185,138.1715,138.0955,138.0145,137.93,137.812,137.636
2002-02-27T07:30:00+00:00,75.5515,20.628999999999998,113.665,138.493,138.242,138.1715,138.0955,138.0145,137.93,137.736,137.5585
2002-02-27T08:00:00+00:00,98.41499999999999,28.899,127.979,138.647,138.3185,138.2475,138.1715,138.0905,138.006,137.812,137.636
2002-02-27T08:30:00+00:00,86.48599999999999,143.9975,488.0615,138.647,138.3185,138.2475,138.1715,138.0905,137.93,137.812,137.636
2002-02-27T09:00:00+00:00,129.232,14.3915,44.193999999999996,138.7235,138.3945,138.324,138.2475,138.1665,138.006,137.812,137.636
2002-02-27T09:30:00+00:00,154.0845,8.577,22.0155,138.57,138.242,138.1715,138.0955,138.0145,137.93,137.736,137.5585
2002-02-27T10:00:00+00:00,159.055,3.5675,8.408999999999999,138.7235,138.3945,138.324,138.2475,138.0905,138.006,137.812,137.636
2002-02-27T10:30:00+00:00,168.9955,3.693,8.1165,138.7235,138.3945,138.2475,138.1715,138.0905,138.006,137.812,137.5585
2002-02-27T11:00:00+00:00,204.7835,77.76150000000001,165.097,138.8775,138.4705,138.4,138.3235,138.1665,138.082,137.888,137.713
2002-02-28T07:00:00+00:00,46.721999999999994,6.87,70.862,138.186,138.0135,137.943,137.867,137.7865,137.778,137.584,137.4815
2002-02-28T07:30:00+00:00,79.5275,24.364,128.21450000000002,138.2625,138.0135,137.943,137.791,137.7105,137.6265,137.5075,137.327
2002-02-28T08:00:00+00:00,72.569,127.415,532.0115000000001,138.4165,138.166,138.0195,137.943,137.8625,137.778,137.66,137.4815
2002-02-28T08:30:00+00:00,84.49799999999999,172.2175,579.483,138.647,138.3185,138.2475,138.1715,138.0905,138.006,137.812,137.636
2002-02-28T09:00:00+00:00,123.2675,168.036,476.61850000000004,138.8775,138.4705,138.4,138.3235,138.2425,138.082,137.9645,137.713
2002-02-28T09:30:00+00:00,103.38550000000001,263.194,664.5775,139.031,138.623,138.5525,138.3995,138.3185,138.234,138.0405,137.7905
2002-02-28T10:00:00+00:00,149.114,234.88099999999997,544.268,139.031,138.623,138.476,138.3995,138.3185,138.234,137.9645,137.7905
2002-02-28T10:30:00+00:00,153.09050000000002,258.2075,562.0709999999999,139.2615,138.8515,138.7805,138.628,138.5465,138.462,138.2685,138.022
2002-02-28T11:00:00+00:00,184.901,196.828,414.207,139.4155,139.004,138.933,138.78,138.6985,138.6135,138.421,138.1765
2002-03-01T07:00:00+00:00,47.189499999999995,13.909,111.721,137.9225,137.764,137.7695,137.6955,137.7005,137.6245,137.628,137.469
