,ASWDIFD_S,ASWDIR_S,ASWDIRN_S,T: 10.0m,T: 80.0m,T: 100.0m,T: 120.0m,T: 140.0m,T: 160.0m,T: 200.0m,T: 240.0m
2002-02-24T07:00:00+00:00,20.876,2.079,28.1395,138.2625,137.861,137.791,137.715,137.6345,137.4745,137.3555,137.1725
2002-02-24T07:30:00+00:00,54.6755,16.3125,129.2315,138.4165,137.937,137.867,137.791,137.6345,137.5505,137.3555,137.1725
2002-02-24T08:00:00+00:00,80.5215,52.393,279.65700000000004,138.2625,137.861,137.7145,137.639,137.5585,137.3985,137.2035,137.0185
2002-02-24T08:30:00+00:00,103.386,66.901,267.5955,138.186,137.785,137.6385,137.563,137.4825,137.3225,137.127,136.941
2002-02-24T09:00:00+00:00,150.108,47.370000000000005,156.0455,138.109,137.7085,137.5625,137.4865,137.4065,137.3225,137.127,136.941
2002-02-24T09:30:00+00:00,153.09050000000002,112.8845,324.526,137.8015,137.4035,137.334,137.2585,137.178,137.0945,136.975,136.864
2002-02-24T10:00:00+00:00,183.90750000000003,58.6775,154.2235,138.032,137.6325,137.4865,137.4105,137.3305,137.2465,137.127,136.941
2002-02-24T10:30:00+00:00,147.126,169.399,410.1975,137.7245,137.4035,137.258,137.1825,137.102,137.0185,136.823,136.7865
2002-02-24T11:00:00+00:00,129.23250000000002,271.641,632.3875,138.4165,138.0135,137.867,137.791,137.7105,137.5505,137.3555,137.1725
2002-02-25T07:00:00+00:00,25.8465,4.8145,68.56,138.3395,138.0135,137.867,137.791,137.7105,137.702,137.66,137.5585
2002-02-25T07:30:00+00:00,53.681,24.908,190.15449999999998,138.3395,138.0135,137.867,137.791,137.7105,137.6265,137.584,137.4815
2002-02-25T08:00:00+00:00,72.5685,67.9985,349.31449999999995,138.3395,137.937,137.867,137.791,137.6345,137.5505,137.4315,137.4045
2002-02-25T08:30:00+00:00,102.392,90.376,358.79,138.186,137.785,137.7145,137.639,137.4825,137.3985,137.2035,137.0955
2002-02-25T09:00:00+00:00,92.4505,170.5475,555.898,138.032,137.6325,137.5625,137.4105,137.3305,137.2465,137.051,136.864
2002-02-25T09:30:00+00:00,112.3325,187.2785,534.7605,137.955,137.556,137.4865,137.3345,137.254,137.1705,136.975,136.7865
2002-02-25T10:00:00+00:00,159.055,146.48149999999998,379.504,137.7245,137.3275,137.258,137.1825,137.102,136.9425,136.7465,136.6325
2002-02-25T10:30:00+00:00,206.7715,49.4445,119.553,137.648,137.3275,137.1815,137.1065,137.026,136.8665,136.6705,136.478
2002-02-25T11:00:00+00:00,211.742,22.099,50.367,137.7245,137.4035,137.258,137.1825,137.102,136.9425,136.7465,136.555
2002-02-26T07:00:00+00:00,3.9764999999999997,0.0,0.0,140.4915,140.376,140.3035,140.302,140.219,140.2085,140.171,140.1065
2002-02-26T07:30:00+00:00,7.953,0.0,0.0,140.568,140.5285,140.456,140.454,140.447,140.4365,140.3995,140.338
2002-02-26T08:00:00+00:00,6.959,0.0,0.0,140.568,140.376,140.3795,140.302,140.219,140.2085,140.171,140.029
2002-02-26T08:30:00+00:00,16.8995,0.0,0.0,140.7985,140.6045,140.532,140.53,140.447,140.3605,140.3235,140.261
2002-02-26T09:00:00+00:00,16.8995,0.0,0.0,140.7985,140.6045,140.608,140.53,140.447,140.4365,140.3995,140.338
2002-02-26T09:30:00+00:00,20.876,0.0,0.0,140.8755,140.757,140.684,140.606,140.523,140.5125,140.3995,140.261
2002-02-26T10:00:00+00:00,47.716499999999996,0.0,0.0,141.106,140.9095,140.8365,140.7585,140.751,140.6645,140.5515,140.415
2002-02-26T10:30:00+00:00,70.581,0.0,0.0,141.183,141.062,140.989,140.9105,140.8275,140.7405,140.6275,140.4925
2002-02-26T11:00:00+00:00,83.504,3.191,7.1165,141.106,140.9855,140.9125,140.8345,140.751,140.6645,140.4755,140.261
