,ASWDIFD_S,ASWDIR_S,ASWDIRN_S,T: 10.0m,T: 80.0m,T: 100.0m,T: 120.0m,T: 140.0m,T: 160.0m,T: 200.0m,T: 240.0m
2002-03-27T07:00:00+00:00,63.425,138.9225,582.4375,136.5115,136.472,136.489,136.4955,136.501,136.506,136.5115,136.5135
2002-03-27T07:30:00+00:00,74.6075,217.6285,683.1455,136.5945,136.472,136.489,136.4955,136.501,136.506,136.5115,136.5135
2002-03-27T08:00:00+00:00,82.8595,297.2325,754.4255,137.0095,136.5525,136.489,136.4955,136.501,136.506,136.5115,136.5935
2002-03-27T08:30:00+00:00,88.9875,373.765,806.597,137.5075,137.037,136.889,136.8155,136.741,136.586,136.5115,136.5935
2002-03-27T09:00:00+00:00,93.861,443.2265,843.453,138.006,137.441,137.3695,137.2955,137.1405,137.0655,136.8305,136.673
2002-03-27T09:30:00+00:00,97.782,504.09000000000003,870.3340000000001,138.421,137.9255,137.7695,137.6955,137.6205,137.4645,137.309,137.071
2002-03-27T10:00:00+00:00,100.858,554.8575,889.813,138.836,138.329,138.17,138.0955,137.94,137.864,137.628,137.469
2002-03-27T10:30:00+00:00,103.38300000000001,593.8125,902.6645,139.168,138.652,138.49,138.4155,138.26,138.1835,137.9465,137.787
2002-03-27T11:00:00+00:00,109.39349999999999,601.9135,883.4575,139.5,138.975,138.81,138.7355,138.5795,138.503,138.2655,138.1055
2002-03-28T07:00:00+00:00,64.2745,141.91049999999998,580.797,136.5945,136.714,136.729,136.8155,136.981,137.0655,137.229,137.389
2002-03-28T07:30:00+00:00,75.3985,219.57999999999998,676.9385,136.6775,136.714,136.809,136.8955,136.981,137.0655,137.1495,137.1505
2002-03-28T08:00:00+00:00,83.77250000000001,297.96299999999997,745.4235,137.3415,136.9565,136.889,136.9755,137.0605,137.225,137.309,137.23
2002-03-28T08:30:00+00:00,90.14,373.36400000000003,796.0205000000001,137.9225,137.5215,137.3695,137.2955,137.3005,137.385,137.4685,137.5485
2002-03-28T09:00:00+00:00,95.2525,442.041,832.415,138.504,138.006,137.9295,137.8555,137.7005,137.6245,137.4685,137.5485
2002-03-28T09:30:00+00:00,99.19800000000001,502.545,859.577,139.085,138.5715,138.49,138.3355,138.26,138.1835,137.9465,137.867
2002-03-28T10:00:00+00:00,101.908,553.69,880.4235000000001,139.749,139.2175,139.1305,139.0555,138.8995,138.8225,138.5845,138.424
2002-03-28T10:30:00+00:00,103.505,593.8544999999999,895.649,140.33,139.8635,139.7705,139.6155,139.539,139.4615,139.2225,139.0605
2002-03-28T11:00:00+00:00,104.3105,621.7205,905.6320000000001,140.828,140.348,140.251,140.0955,140.0185,139.941,139.7005,139.538
2002-03-29T07:00:00+00:00,64.475,146.2035,584.3910000000001,137.5905,137.9255,138.09,138.2555,138.42,138.583,138.9035,139.1405
2002-03-29T07:30:00+00:00,75.18350000000001,223.93349999999998,678.274,138.089,138.1675,138.33,138.4955,138.5795,138.743,138.983,139.1405
2002-03-29T08:00:00+00:00,83.21549999999999,301.92650000000003,744.723,138.753,138.41,138.49,138.5755,138.6595,138.743,138.9035,138.981
2002-03-29T08:30:00+00:00,89.29050000000001,376.807,793.8775,139.417,138.975,138.89,138.8155,138.8195,138.8225,138.9035,138.981
2002-03-29T09:00:00+00:00,94.2175,444.873,829.1424999999999,139.998,139.5405,139.4505,139.3755,139.2195,139.142,139.063,139.2995
2002-03-29T09:30:00+00:00,98.0745,504.6225,855.2574999999999,140.496,140.025,139.931,139.8555,139.699,139.6215,139.5415,139.538
2002-03-29T10:00:00+00:00,100.995,554.5405000000001,874.4475,140.994,140.5095,140.411,140.3355,140.1785,140.1005,139.86,139.6975
2002-03-29T10:30:00+00:00,103.217,592.771,887.1255,141.409,140.913,140.811,140.7355,140.5785,140.5,140.259,140.0955
2002-03-29T11:00:00+00:00,104.696,619.0505,895.1875,141.7415,141.2365,141.1315,141.0555,140.978,140.8195,140.6575,140.414
2002-03-30T07:00:00+00:00,116.33250000000001,59.983,233.26,139.5,139.7825,139.8505,140.0155,140.0985,140.1805,140.4185,140.573
2002-03-30T07:30:00+00:00,141.27949999999998,116.14600000000002,344.289,139.832,139.8635,140.011,140.0955,140.1785,140.3405,140.498,140.732
2002-03-30T08:00:00+00:00,154.264,190.978,463.04150000000004,140.413,140.1055,140.171,140.2555,140.3385,140.5,140.6575,140.8115
2002-03-30T08:30:00+00:00,183.3565,232.8545,485.3975,140.911,140.5095,140.491,140.4955,140.5785,140.66,140.817,140.971
2002-03-30T09:00:00+00:00,198.933,286.5145,530.521,141.492,141.0745,140.9715,140.8955,140.818,140.8195,140.8965,140.8915
2002-03-30T09:30:00+00:00,299.70799999999997,165.747,279.2085,141.9905,141.559,141.4515,141.3755,141.218,141.139,141.056,140.971
2002-03-30T10:00:00+00:00,269.77549999999997,297.3045,464.105,142.4055,141.8825,141.8515,141.6955,141.6175,141.5385,141.2955,141.13
2002-03-30T10:30:00+00:00,291.1775,308.86,458.846,142.7375,142.286,142.172,142.0155,141.9375,141.858,141.6145,141.4485
2002-03-30T11:00:00+00:00,341.126,244.62,351.37,143.0695,142.609,142.492,142.4155,142.257,142.1775,142.013,141.767
2002-03-31T07:00:00+00:00,90.8235,72.3175,275.4575,140.994,140.8325,140.8915,140.8955,140.898,140.8995,140.8965,140.8115
2002-03-31T07:30:00+00:00,122.88550000000001,102.8835,301.729,141.243,140.8325,140.811,140.8155,140.818,140.8195,140.817,140.732
2002-03-31T08:00:00+00:00,164.3225,114.745,276.01800000000003,141.492,141.0745,140.9715,140.8955,140.818,140.74,140.737,140.732
2002-03-31T08:30:00+00:00,198.606,161.753,331.652,141.7415,141.2365,141.1315,141.0555,140.978,140.8995,140.737,140.732
2002-03-31T09:00:00+00:00,199.61700000000002,245.51850000000002,448.31100000000004,141.9905,141.559,141.4515,141.3755,141.218,141.139,140.9765,140.732
2002-03-31T09:30:00+00:00,221.2875,227.39999999999998,379.4715,142.3225,141.8015,141.6915,141.6155,141.4575,141.379,141.2155,140.971
2002-03-31T10:00:00+00:00,254.90699999999998,197.421,306.14750000000004,142.5715,142.044,141.932,141.8555,141.7775,141.6185,141.455,141.2095
2002-03-31T10:30:00+00:00,193.2785,229.9265,338.741,142.6545,142.2055,142.092,142.0155,141.8575,141.778,141.6145,141.369
2002-03-31T11:00:00+00:00,197.86849999999998,310.2615,441.947,142.7375,142.2055,142.172,142.0155,141.9375,141.858,141.6145,141.4485
2002-04-01T07:00:00+00:00,93.588,100.09100000000001,372.783,140.36,140.6235,140.769,140.9125,140.979,141.0505,141.197,141.334
2002-04-01T07:30:00+00:00,109.1275,175.55849999999998,503.956,140.83,140.7785,140.8465,140.9895,141.056,141.127,141.2725,141.4095
2002-04-01T08:00:00+00:00,108.7995,269.068,636.1289999999999,141.3785,141.011,141.078,141.1435,141.2095,141.28,141.424,141.56
2002-04-01T08:30:00+00:00,151.10649999999998,288.091,588.229,141.927,141.476,141.3865,141.297,141.3625,141.4325,141.5,141.6355
2002-04-01T09:00:00+00:00,184.8155,312.79650000000004,565.7460000000001,142.4755,142.018,141.927,141.836,141.746,141.662,141.5,141.4845
2002-04-01T09:30:00+00:00,191.112,373.565,616.1714999999999,142.9455,142.483,142.39,142.2205,142.1295,142.044,141.879,141.6355
2002-04-01T10:00:00+00:00,180.8555,446.58950000000004,687.0745,143.2585,142.793,142.699,142.528,142.4365,142.3495,142.1825,141.9365
2002-04-01T10:30:00+00:00,164.92849999999999,514.6665,752.9415,143.572,143.025,142.9305,142.836,142.7435,142.6555,142.41,142.2375
2002-04-01T11:00:00+00:00,143.58749999999998,575.3935,814.5115000000001,143.8855,143.335,143.239,143.144,143.05,142.961,142.713,142.5385
2002-04-02T07:00:00+00:00,70.17150000000001,157.112,574.5995,141.065,141.2435,141.3865,141.451,141.593,141.7385,141.955,142.1625
2002-04-02T07:30:00+00:00,78.9615,236.98600000000002,671.341,141.457,141.3985,141.541,141.605,141.746,141.891,142.1065,142.313
2002-04-02T08:00:00+00:00,87.20750000000001,314.066,733.9915000000001,142.0835,141.708,141.6955,141.759,141.8995,142.044,142.258,142.4635
2002-04-02T08:30:00+00:00,92.807,388.6355,782.4269999999999,142.632,142.2505,142.1585,142.0665,141.9765,141.891,141.955,142.1625
2002-04-02T09:00:00+00:00,97.756,455.66200000000003,816.355,143.1805,142.793,142.6215,142.528,142.4365,142.3495,142.1825,142.087
2002-04-02T09:30:00+00:00,101.72800000000001,514.3715,841.6415,143.6505,143.18,143.085,142.99,142.8965,142.808,142.5615,142.388
