,ASWDIFD_S,ASWDIR_S,ASWDIRN_S,T: 10.0m,T: 80.0m,T: 100.0m,T: 120.0m,T: 140.0m,T: 160.0m,T: 200.0m,T: 240.0m
2002-09-26T07:00:00+00:00,62.1005,0.018000000000000002,0.0805,141.757,141.8605,141.875,141.8335,141.83,141.8255,141.734,141.5615
2002-09-26T07:30:00+00:00,60.5995,0.0,0.0,141.9325,141.6775,141.6965,141.7485,141.6605,141.6565,141.4805,141.309
2002-09-26T08:00:00+00:00,85.08449999999999,0.131,0.34550000000000003,142.071,141.769,141.6075,141.579,141.491,141.4025,141.312,141.141
2002-09-26T08:30:00+00:00,114.5215,0.3215,0.756,142.079,141.6775,141.6075,141.494,141.406,141.233,141.0585,140.8885
2002-09-26T09:00:00+00:00,148.186,0.49450000000000005,0.9970000000000001,142.098,141.6775,141.6075,141.494,141.406,141.233,141.0585,140.8885
2002-09-26T09:30:00+00:00,170.904,0.887,1.6804999999999999,142.1445,141.6775,141.6075,141.494,141.406,141.318,141.0585,140.8885
2002-09-26T10:00:00+00:00,138.654,0.0715,0.1205,142.061,141.5865,141.518,141.409,141.3215,141.233,141.0585,140.804
2002-09-26T10:30:00+00:00,151.3355,0.11900000000000001,0.193,141.917,141.495,141.3395,141.2395,141.152,141.064,140.89,140.72
2002-09-26T11:00:00+00:00,69.7685,0.0,0.0,141.829,141.404,141.3395,141.2395,141.0675,140.9795,140.8055,140.636
2002-09-27T07:00:00+00:00,102.70750000000001,31.48,144.24349999999998,140.4775,140.582,140.714,140.8155,140.898,140.8945,140.974,141.0565
2002-09-27T07:30:00+00:00,138.4395,58.5375,201.691,140.764,140.6735,140.714,140.8155,140.898,140.8945,141.0585,141.0565
2002-09-27T08:00:00+00:00,157.0075,115.968,319.683,141.123,140.765,140.8035,140.8155,140.898,140.9795,141.143,141.141
2002-09-27T08:30:00+00:00,183.0035,149.776,352.865,141.5745,141.13,141.0715,140.985,140.9825,141.064,141.0585,141.141
2002-09-27T09:00:00+00:00,152.321,272.7745,566.4645,142.0655,141.5865,141.518,141.409,141.237,141.1485,141.0585,141.141
2002-09-27T09:30:00+00:00,141.115,350.821,662.337,142.5415,142.043,141.9645,141.8335,141.745,141.5715,141.3965,141.225
2002-09-27T10:00:00+00:00,138.0365,402.01800000000003,708.5205000000001,142.977,142.408,142.322,142.2575,142.084,141.995,141.8185,141.646
2002-09-27T10:30:00+00:00,172.5125,376.6575,631.2370000000001,143.3565,142.7735,142.679,142.597,142.5075,142.418,142.156,141.9825
2002-09-27T11:00:00+00:00,159.4225,416.1335,677.083,143.6065,143.047,142.947,142.8515,142.762,142.587,142.4095,142.235
2002-09-28T07:00:00+00:00,56.592,108.9315,517.9970000000001,141.423,141.8605,141.9645,142.003,142.084,142.164,142.156,142.0665
2002-09-28T07:30:00+00:00,67.711,178.268,624.274,141.631,141.9515,142.054,142.088,142.1685,142.164,142.156,142.151
2002-09-28T08:00:00+00:00,75.86449999999999,248.51550000000003,698.3575,142.0335,141.9515,142.054,142.1725,142.1685,142.2485,142.2405,142.151
2002-09-28T08:30:00+00:00,81.8835,315.6495,751.8175,142.4655,142.134,142.143,142.1725,142.1685,142.164,142.156,142.151
2002-09-28T09:00:00+00:00,86.611,376.1755,789.7280000000001,142.851,142.408,142.322,142.2575,142.2535,142.164,142.156,142.0665
2002-09-28T09:30:00+00:00,90.154,428.56899999999996,817.4265,143.1715,142.7735,142.5895,142.512,142.423,142.3335,142.156,142.0665
2002-09-28T10:00:00+00:00,92.6965,471.4675,837.5995,143.4395,142.956,142.8575,142.7665,142.677,142.587,142.4095,142.151
2002-09-28T10:30:00+00:00,94.5395,503.3945,851.1235,143.685,143.23,143.1255,143.021,142.8465,142.7565,142.578,142.4035
2002-09-28T11:00:00+00:00,95.64699999999999,523.7249999999999,859.2925,143.936,143.4125,143.3045,143.1905,143.1005,143.0105,142.8315,142.572
2002-09-29T07:00:00+00:00,56.076,107.55000000000001,522.2585,140.872,141.3125,141.518,141.579,141.6605,141.8255,141.903,141.9825
2002-09-29T07:30:00+00:00,67.2875,176.7855,628.8815,141.1735,141.404,141.6075,141.6635,141.745,141.91,141.987,142.0665
2002-09-29T08:00:00+00:00,75.4865,246.8485,702.6105,141.6795,141.495,141.6075,141.7485,141.83,141.91,142.0715,142.0665
2002-09-29T08:30:00+00:00,81.577,313.911,755.9905,142.2305,141.8605,141.786,141.7485,141.83,141.91,142.156,142.151
2002-09-29T09:00:00+00:00,86.51400000000001,374.3005,793.659,142.7635,142.317,142.2325,142.088,141.9995,141.91,141.903,142.0665
2002-09-29T09:30:00+00:00,91.89500000000001,424.533,817.3705,143.227,142.7735,142.5895,142.512,142.423,142.3335,142.156,141.9825
2002-09-29T10:00:00+00:00,107.9715,448.786,804.3689999999999,143.5855,143.047,142.947,142.8515,142.762,142.672,142.4095,142.235
2002-09-29T10:30:00+00:00,99.1135,495.96500000000003,845.785,143.901,143.321,143.215,143.106,143.016,142.9255,142.747,142.4875
2002-09-29T11:00:00+00:00,99.527,517.206,855.9155000000001,144.2015,143.6865,143.572,143.445,143.355,143.1795,143.0,142.8245
2002-09-30T07:00:00+00:00,55.244,106.2045,526.8495,140.6625,141.0385,141.1605,141.3245,141.491,141.5715,141.8185,141.9825
2002-09-30T07:30:00+00:00,66.55250000000001,175.994,636.1095,140.969,140.856,141.1605,141.3245,141.491,141.5715,141.8185,142.0665
2002-09-30T08:00:00+00:00,74.818,246.77700000000002,711.5840000000001,141.4035,141.0385,141.0715,141.1545,141.3215,141.487,141.8185,141.9825
2002-09-30T08:30:00+00:00,80.9185,314.56600000000003,766.1215,141.8675,141.404,141.3395,141.2395,141.237,141.4025,141.6495,141.8985
2002-09-30T09:00:00+00:00,85.6975,375.747,804.819,142.3455,141.8605,141.6965,141.6635,141.5755,141.4025,141.4805,141.73
2002-09-30T09:30:00+00:00,89.322,428.76,833.21,142.7685,142.2255,142.143,142.003,141.9145,141.8255,141.6495,141.646
2002-09-30T10:00:00+00:00,91.9765,472.004,853.624,143.207,142.682,142.5895,142.427,142.338,142.2485,142.0715,141.814
2002-09-30T10:30:00+00:00,93.896,503.9605,867.027,143.595,143.047,142.947,142.8515,142.762,142.672,142.4095,142.235
2002-09-30T11:00:00+00:00,95.03450000000001,524.1895,875.0595,143.9645,143.4125,143.3045,143.1905,143.1005,143.0105,142.747,142.572
2002-10-01T07:00:00+00:00,85.075,48.445,233.761,141.099,141.93,142.133,142.3885,142.5675,142.8135,143.1425,143.455
2002-10-01T07:30:00+00:00,73.72399999999999,157.65300000000002,577.8765,141.472,141.93,142.133,142.3885,142.5675,142.8135,143.1425,143.455
2002-10-01T08:00:00+00:00,80.34450000000001,230.329,672.9775,141.9385,141.93,142.2095,142.465,142.644,142.8135,143.1425,143.455
2002-10-01T08:30:00+00:00,101.089,275.469,680.248,142.498,142.163,142.2095,142.3885,142.5675,142.8135,143.1425,143.455
2002-10-01T09:00:00+00:00,125.977,305.789,660.058,143.058,142.628,142.517,142.465,142.5675,142.7365,143.066,143.3785
