,,,,,,,,,,
1.01,0.570606919048845,0.987373737373737,0.572982304704359,0.986036838978015,0.567264957264957,0.985888294711824,0.574350086655113,0.984551396316102,0.568487863453126,0.984551396316102
1.02,0.596443722357613,0.981580510992276,0.598002723558783,0.978461081402258,0.591516455923236,0.97979797979798,0.601825650387951,0.979352346999406,0.596826835902085,0.977866904337493
1.03,0.622013651877133,0.974598930481283,0.62746789342534,0.972519310754605,0.621380423431121,0.972222222222222,0.629241564933192,0.972370766488413,0.622031473533619,0.968805704099822
1.04,0.648021422195775,0.970588235294117,0.656275221953188,0.966280451574569,0.65082065652522,0.965983363042187,0.654046997389034,0.9674688057041,0.649799196787149,0.961378490790256
1.05,0.673687487030504,0.964497920380273,0.679292929292929,0.959001782531194,0.674958193979933,0.959298871063577,0.677682493202259,0.962566844919786,0.673441592456784,0.954842543077837
1.06,0.697722120263414,0.960041592394533,0.701850432497536,0.952168746286393,0.697394136807818,0.954099821746881,0.699478487614081,0.95632798573975,0.694950376267859,0.946524064171123
1.07,0.720076139290113,0.955288175876411,0.721441523118767,0.945632798573975,0.719995483798126,0.94726678550208,0.716173835125448,0.949792038027332,0.71480307831598,0.938205585264409
1.08,0.739210922133518,0.949049316696376,0.740407112774918,0.940136660724896,0.740049025329754,0.941770647653001,0.735416666666667,0.943850267379679,0.735749472202674,0.931818181818182
1.09,0.757316202712348,0.945632798573975,0.757357357357357,0.936571598336304,0.755705020417968,0.934640522875817,0.751751989547452,0.940136660724896,0.752323476161738,0.925876411170529
1.1,0.773393598827266,0.940433749257279,0.77002457002457,0.931075460487225,0.771460286137148,0.929144385026738,0.76803809058723,0.934491978609626,0.766086204767198,0.921420083184789
1.11,0.789843260188088,0.935680332739156,0.782674199623352,0.92602495543672,0.786102337334176,0.924242424242424,0.784389877223753,0.930035650623886,0.779815353484254,0.91592394533571
1.12,0.803383747756985,0.931075460487225,0.794030997822467,0.920825906120024,0.799147507104107,0.919043374925728,0.798102807332393,0.924836601307189,0.79268922758977,0.911616161616161
1.13,0.814800313234142,0.927361853832442,0.803229587185832,0.916221033868093,0.809536354056902,0.912953060011884,0.810133194045443,0.92156862745098,0.805376202398208,0.907902554961378
1.14,0.826445182724252,0.92379679144385,0.816380800425475,0.912061794414736,0.820117867666756,0.909536541889483,0.820703384207034,0.918597742127154,0.815619967793881,0.902852049910873
