,0,,,,,,,,,
1.43,0.9375,0.840017825311943,0.931348221670802,0.83630421865716,0.923728813559322,0.825757575757576,0.938394938394938,0.837195484254308,0.928666004634227,0.833481877599525
1.44,0.938945267010481,0.838383838383838,0.933410826967785,0.834967320261438,0.925455457128531,0.822489601901367,0.94044831047173,0.835115864527629,0.930782029950083,0.830956625074272
1.45,0.940567612687813,0.836898395721925,0.935101768435102,0.832590612002377,0.927455919395466,0.820409982174688,0.940890008396305,0.832293523469994,0.932319518716577,0.828728461081402
1.46,0.941620533467539,0.833778966131907,0.936662198391421,0.830362448009507,0.929463381707729,0.818181818181818,0.942148760330578,0.829768270944741,0.934464795832633,0.826054664289958
1.47,0.943237325248442,0.83184789067142,0.938047138047138,0.827688651218063,0.932733140818753,0.815656565656566,0.943476053477746,0.828134284016637,0.936389781762815,0.822192513368984
1.48,0.943711967545639,0.829322638146168,0.939168638053396,0.825609031491384,0.934585824081981,0.812834224598931,0.944972826086956,0.826500297088532,0.93827580343479,0.819667260843731
1.49,0.945198506956226,0.827540106951872,0.941726129799524,0.823380867498515,0.936374549819928,0.811051693404635,0.945761555517653,0.823677956030897,0.939931740614334,0.818181818181818
1.5,0.946498551712387,0.82516339869281,0.943770295675953,0.820261437908497,0.937931034482759,0.808080808080808,0.947070914696814,0.821301247771836,0.941095890410959,0.816399286987522
1.01,,,,,,,,,,
1.02,,,,,,,,,,
1.03,,,,,,,,,,
1.04,,,,,,,,,,
1.05,,,,,,,,,,
1.06,,,,,,,,,,
1.07,,,,,,,,,,
1.08,,,,,,,,,,
1.09,,,,,,,,,,
1.1,,,,,,,,,,
1.11,,,,,,,,,,
1.12,,,,,,,,,,
1.13,,,,,,,,,,
1.14,,,,,,,,,,
1.15,,,,,,,,,,
1.16,,,,,,,,,,
1.17,,,,,,,,,,
1.18,,,,,,,,,,
1.19,,,,,,,,,,
1.2,,,,,,,,,,
1.21,,,,,,,,,,
1.22,,,,,,,,,,
1.23,,,,,,,,,,
1.24,,,,,,,,,,
1.25,,,,,,,,,,
1.26,,,,,,,,,,
1.27,,,,,,,,,,
1.28,,,,,,,,,,
1.29,,,,,,,,,,
1.3,,,,,,,,,,
1.31,,,,,,,,,,
1.32,,,,,,,,,,
1.33,,,,,,,,,,
1.34,,,,,,,,,,
1.35,,,,,,,,,,
1.36,,,,,,,,,,
1.37,,,,,,,,,,
1.38,,,,,,,,,,
1.39,,,,,,,,,,
1.4,,,,,,,,,,
1.41,,,,,,,,,,
1.42,,,,,,,,,,
1.43,,,,,,,,,,
1.44,,,,,,,,,,
1.45,,,,,,,,,,
1.46,,,,,,,,,,
1.47,,,,,,,,,,
1.48,,,,,,,,,,
1.49,,,,,,,,,,
1.5,,,,,,,,,,
1.01,,,,,,,,,,
1.02,,,,,,,,,,
1.03,,,,,,,,,,
1.04,,,,,,,,,,
1.05,,,,,,,,,,
1.06,,,,,,,,,,
1.07,,,,,,,,,,
1.08,,,,,,,,,,
1.09,,,,,,,,,,
1.1,,,,,,,,,,
1.11,,,,,,,,,,
1.12,,,,,,,,,,
1.13,,,,,,,,,,
1.14,,,,,,,,,,
1.15,,,,,,,,,,
1.16,,,,,,,,,,
1.17,,,,,,,,,,
1.18,,,,,,,,,,
1.19,,,,,,,,,,
1.2,,,,,,,,,,
1.21,,,,,,,,,,
1.22,,,,,,,,,,
1.23,,,,,,,,,,
1.24,,,,,,,,,,
1.25,,,,,,,,,,
1.26,,,,,,,,,,
1.27,,,,,,,,,,
1.28,,,,,,,,,,
1.29,,,,,,,,,,
1.3,,,,,,,,,,
1.31,,,,,,,,,,
1.32,,,,,,,,,,
1.33,,,,,,,,,,
1.34,,,,,,,,,,
1.35,,,,,,,,,,
1.36,,,,,,,,,,
1.37,,,,,,,,,,
1.38,,,,,,,,,,
1.39,,,,,,,,,,
1.4,,,,,,,,,,
1.41,,,,,,,,,,
1.42,,,,,,,,,,
1.43,,,,,,,,,,
1.44,,,,,,,,,,
1.45,,,,,,,,,,
1.46,,,,,,,,,,
1.47,,,,,,,,,,
1.48,,,,,,,,,,
1.49,,,,,,,,,,
1.5,,,,,,,,,,
1.01,,,,,,,,,,
1.02,,,,,,,,,,
1.03,,,,,,,,,,
1.04,,,,,,,,,,
1.05,,,,,,,,,,
1.06,,,,,,,,,,
1.07,,,,,,,,,,
1.08,,,,,,,,,,
1.09,,,,,,,,,,
1.1,,,,,,,,,,
1.11,,,,,,,,,,
1.12,,,,,,,,,,
1.13,,,,,,,,,,
1.14,,,,,,,,,,
1.15,,,,,,,,,,
1.16,,,,,,,,,,
1.17,,,,,,,,,,
1.18,,,,,,,,,,
1.19,,,,,,,,,,
1.2,,,,,,,,,,
1.21,,,,,,,,,,
1.22,,,,,,,,,,
1.23,,,,,,,,,,
1.24,,,,,,,,,,
1.25,,,,,,,,,,
1.26,,,,,,,,,,
1.27,,,,,,,,,,
1.28,,,,,,,,,,
1.29,,,,,,,,,,
1.3,,,,,,,,,,
1.31,,,,,,,,,,
1.32,,,,,,,,,,
1.33,,,,,,,,,,
1.34,,,,,,,,,,
1.35,,,,,,,,,,
1.36,,,,,,,,,,
1.37,,,,,,,,,,
1.38,,,,,,,,,,
1.39,,,,,,,,,,
1.4,,,,,,,,,,
1.41,,,,,,,,,,
1.42,,,,,,,,,,
1.43,,,,,,,,,,
1.44,,,,,,,,,,
1.45,,,,,,,,,,
1.46,,,,,,,,,,
1.47,,,,,,,,,,
1.48,,,,,,,,,,
1.49,,,,,,,,,,
1.5,,,,,,,,,,
1.01,,,,,,,,,,
1.02,,,,,,,,,,
1.03,,,,,,,,,,
1.04,,,,,,,,,,
1.05,,,,,,,,,,
1.06,,,,,,,,,,
1.07,,,,,,,,,,
1.08,,,,,,,,,,
1.09,,,,,,,,,,
1.1,,,,,,,,,,
1.11,,,,,,,,,,
1.12,,,,,,,,,,
1.13,,,,,,,,,,
1.14,,,,,,,,,,
1.15,,,,,,,,,,
1.16,,,,,,,,,,
1.17,,,,,,,,,,
1.18,,,,,,,,,,
1.19,,,,,,,,,,
1.2,,,,,,,,,,
1.21,,,,,,,,,,
1.22,,,,,,,,,,
1.23,,,,,,,,,,
1.24,,,,,,,,,,
1.25,,,,,,,,,,
1.26,,,,,,,,,,
1.27,,,,,,,,,,
1.28,,,,,,,,,,
1.29,,,,,,,,,,
1.3,,,,,,,,,,
1.31,,,,,,,,,,
1.32,,,,,,,,,,
1.33,,,,,,,,,,
1.34,,,,,,,,,,
1.35,,,,,,,,,,
1.36,,,,,,,,,,
1.37,,,,,,,,,,
1.38,,,,,,,,,,
1.39,,,,,,,,,,
1.4,,,,,,,,,,
1.41,,,,,,,,,,
1.42,,,,,,,,,,
1.43,,,,,,,,,,
1.44,,,,,,,,,,
1.45,,,,,,,,,,
1.46,,,,,,,,,,
1.47,,,,,,,,,,
1.48,,,,,,,,,,
1.49,,,,,,,,,,
1.5,,,,,,,,,,
1.01,,,,,,,,,,
1.02,,,,,,,,,,
1.03,,,,,,,,,,
1.04,,,,,,,,,,
1.05,,,,,,,,,,
1.06,,,,,,,,,,
1.07,,,,,,,,,,
1.08,,,,,,,,,,
1.09,,,,,,,,,,
1.1,,,,,,,,,,
1.11,,,,,,,,,,
1.12,,,,,,,,,,
1.13,,,,,,,,,,
1.14,,,,,,,,,,
1.15,,,,,,,,,,
1.16,,,,,,,,,,
1.17,,,,,,,,,,
1.18,,,,,,,,,,
1.19,,,,,,,,,,
1.2,,,,,,,,,,
1.21,,,,,,,,,,
1.22,,,,,,,,,,
1.23,,,,,,,,,,
1.24,,,,,,,,,,
1.25,,,,,,,,,,
1.26,,,,,,,,,,
1.27,,,,,,,,,,
1.28,,,,,,,,,,
1.29,,,,,,,,,,
1.3,,,,,,,,,,
1.31,,,,,,,,,,
1.32,,,,,,,,,,
1.33,,,,,,,,,,
1.34,,,,,,,,,,
1.35,,,,,,,,,,
1.36,,,,,,,,,,
1.37,,,,,,,,,,
1.38,,,,,,,,,,
1.39,,,,,,,,,,
1.4,,,,,,,,,,
1.41,,,,,,,,,,
1.42,,,,,,,,,,
1.43,,,,,,,,,,
1.44,,,,,,,,,,
1.45,,,,,,,,,,
1.46,,,,,,,,,,
1.47,,,,,,,,,,
1.48,,,,,,,,,,
1.49,,,,,,,,,,
1.5,,,,,,,,,,
1.01,,,,,,,,,,
1.02,,,,,,,,,,
1.03,,,,,,,,,,
1.04,,,,,,,,,,
1.05,,,,,,,,,,
1.06,,,,,,,,,,
1.07,,,,,,,,,,
1.08,,,,,,,,,,
1.09,,,,,,,,,,
1.1,,,,,,,,,,
1.11,,,,,,,,,,
1.12,,,,,,,,,,
1.13,,,,,,,,,,
1.14,,,,,,,,,,
1.15,,,,,,,,,,
1.16,,,,,,,,,,
1.17,,,,,,,,,,
1.18,,,,,,,,,,
1.19,,,,,,,,,,
1.2,,,,,,,,,,
1.21,,,,,,,,,,
1.22,,,,,,,,,,
1.23,,,,,,,,,,
1.24,,,,,,,,,,
1.25,,,,,,,,,,
1.26,,,,,,,,,,
1.27,,,,,,,,,,
1.28,,,,,,,,,,
1.29,,,,,,,,,,
1.3,,,,,,,,,,
1.31,,,,,,,,,,
1.32,,,,,,,,,,
1.33,,,,,,,,,,
1.34,,,,,,,,,,
1.35,,,,,,,,,,
1.36,,,,,,,,,,
1.37,,,,,,,,,,
1.38,,,,,,,,,,
1.39,,,,,,,,,,
1.4,,,,,,,,,,
1.41,,,,,,,,,,
1.42,,,,,,,,,,
1.43,,,,,,,,,,
1.44,,,,,,,,,,
1.45,,,,,,,,,,
1.46,,,,,,,,,,
1.47,,,,,,,,,,
1.48,,,,,,,,,,
1.49,,,,,,,,,,
1.5,,,,,,,,,,
1.01,,,,,,,,,,
1.02,,,,,,,,,,
1.03,,,,,,,,,,
1.04,,,,,,,,,,
1.05,,,,,,,,,,
1.06,,,,,,,,,,
1.07,,,,,,,,,,
1.08,,,,,,,,,,
1.09,,,,,,,,,,
1.1,,,,,,,,,,
1.11,,,,,,,,,,
1.12,,,,,,,,,,
1.13,,,,,,,,,,
1.14,,,,,,,,,,
1.15,,,,,,,,,,
1.16,,,,,,,,,,
1.17,,,,,,,,,,
1.18,,,,,,,,,,
1.19,,,,,,,,,,
1.2,,,,,,,,,,
1.21,,,,,,,,,,
1.22,,,,,,,,,,
1.23,,,,,,,,,,
1.24,,,,,,,,,,
1.25,,,,,,,,,,
1.26,,,,,,,,,,
1.27,,,,,,,,,,
1.28,,,,,,,,,,
1.29,,,,,,,,,,
1.3,,,,,,,,,,
1.31,,,,,,,,,,
1.32,,,,,,,,,,
1.33,,,,,,,,,,
1.34,,,,,,,,,,
1.35,,,,,,,,,,
1.36,,,,,,,,,,
1.37,,,,,,,,,,
1.38,,,,,,,,,,
1.39,,,,,,,,,,
1.4,,,,,,,,,,
1.41,,,,,,,,,,
1.42,,,,,,,,,,
1.43,,,,,,,,,,
1.44,,,,,,,,,,
1.45,,,,,,,,,,
1.46,,,,,,,,,,
1.47,,,,,,,,,,
1.48,,,,,,,,,,
1.49,,,,,,,,,,
1.5,,,,,,,,,,
1.01,,,,,,,,,,
1.02,,,,,,,,,,
1.03,,,,,,,,,,
1.04,,,,,,,,,,
1.05,,,,,,,,,,
1.06,,,,,,,,,,
1.07,,,,,,,,,,
1.08,,,,,,,,,,
1.09,,,,,,,,,,
1.1,,,,,,,,,,
1.11,,,,,,,,,,
1.12,,,,,,,,,,
1.13,,,,,,,,,,
1.14,,,,,,,,,,
1.15,,,,,,,,,,
1.16,,,,,,,,,,
1.17,,,,,,,,,,
1.18,,,,,,,,,,
1.19,,,,,,,,,,
1.2,,,,,,,,,,
1.21,,,,,,,,,,
1.22,,,,,,,,,,
1.23,,,,,,,,,,
1.24,,,,,,,,,,
1.25,,,,,,,,,,
1.26,,,,,,,,,,
1.27,,,,,,,,,,
1.28,,,,,,,,,,
1.29,,,,,,,,,,
1.3,,,,,,,,,,
1.31,,,,,,,,,,
1.32,,,,,,,,,,
1.33,,,,,,,,,,
1.34,,,,,,,,,,
1.35,,,,,,,,,,
1.36,,,,,,,,,,
1.37,,,,,,,,,,
1.38,,,,,,,,,,
1.39,,,,,,,,,,
1.4,,,,,,,,,,
1.41,,,,,,,,,,
1.42,,,,,,,,,,
1.43,,,,,,,,,,
1.44,,,,,,,,,,
1.45,,,,,,,,,,
1.46,,,,,,,,,,
1.47,,,,,,,,,,
1.48,,,,,,,,,,
1.49,,,,,,,,,,
1.5,,,,,,,,,,
1.01,,,,,,,,,,
1.02,,,,,,,,,,
1.03,,,,,,,,,,
1.04,,,,,,,,,,
1.05,,,,,,,,,,
1.06,,,,,,,,,,
1.07,,,,,,,,,,
1.08,,,,,,,,,,
1.09,,,,,,,,,,
1.1,,,,,,,,,,
1.11,,,,,,,,,,
1.12,,,,,,,,,,
1.13,,,,,,,,,,
1.14,,,,,,,,,,
1.15,,,,,,,,,,
1.16,,,,,,,,,,
1.17,,,,,,,,,,
1.18,,,,,,,,,,
1.19,,,,,,,,,,
1.2,,,,,,,,,,
1.21,,,,,,,,,,
1.22,,,,,,,,,,
1.23,,,,,,,,,,
1.24,,,,,,,,,,
1.25,,,,,,,,,,
1.26,,,,,,,,,,
1.27,,,,,,,,,,
1.28,,,,,,,,,,
1.29,,,,,,,,,,
1.3,,,,,,,,,,
1.31,,,,,,,,,,
1.32,,,,,,,,,,
1.33,,,,,,,,,,
1.34,,,,,,,,,,
1.35,,,,,,,,,,
1.36,,,,,,,,,,
1.37,,,,,,,,,,
1.38,,,,,,,,,,
1.39,,,,,,,,,,
1.4,,,,,,,,,,
1.41,,,,,,,,,,
1.42,,,,,,,,,,
1.43,,,,,,,,,,
1.44,,,,,,,,,,
1.45,,,,,,,,,,
1.46,,,,,,,,,,
1.47,,,,,,,,,,
1.48,,,,,,,,,,
1.49,,,,,,,,,,
1.5,,,,,,,,,,
